rollout/ep_rew_mean,train/actor_loss,rollout/ep_len_mean,time/fps,train/learning_rate,time/episodes,train/ent_coef,train/n_updates,train/critic_loss,time/time_elapsed,train/ent_coef_loss,time/total_timesteps
434.30742279,-48.24444580078125,637.0,53,0.0003,840,0.03327690809965134,553699,24.804473876953125,10413,-0.7140181064605713,553800
436.58863606000006,-49.87237548828125,637.0,53,0.0003,844,0.0333118736743927,556299,0.38021230697631836,10461,0.3645576238632202,556400
438.05215859,-48.12677764892578,637.0,53,0.0003,848,0.03486968204379082,558899,0.19246894121170044,10509,0.06375861167907715,559000
436.02581077,-48.920867919921875,637.0,53,0.0003,852,0.03337051346898079,561499,0.2780695855617523,10557,-0.09412854164838791,561600
434.60991464,-50.86846923828125,637.0,53,0.0003,856,0.03499908372759819,564099,0.24025604128837585,10605,-0.12686866521835327,564200
433.64394197,-49.44154357910156,637.25,53,0.0003,860,0.03378928080201149,566699,0.19421949982643127,10653,-0.04277932643890381,566800
437.70609714000005,-48.29422378540039,643.23,53,0.0003,864,0.03282390907406807,569299,35.75566101074219,10701,-0.4659498333930969,569400
435.11658102,-44.09089279174805,640.29,53,0.0003,868,0.03436750918626785,571899,0.16707973182201385,10749,0.417536199092865,572000
445.09141995000004,-46.7718620300293,652.33,53,0.0003,872,0.034977350383996964,575460,0.1541261523962021,10815,-0.26073890924453735,575561
443.77554929999997,-45.06338882446289,652.78,53,0.0003,876,0.03423212841153145,578113,0.1782827377319336,10870,-0.4279283285140991,578214
441.1492245,-52.487667083740234,651.38,53,0.0003,880,0.032945457845926285,580705,14.950821876525879,10925,0.871859073638916,580806
439.52483521999994,-46.71196746826172,648.77,53,0.0003,884,0.03338659554719925,583068,0.16265547275543213,10977,-0.23433372378349304,583169
440.06209985999993,-46.80428695678711,649.39,53,0.0003,888,0.03362501040101051,585734,0.23616234958171844,11033,0.49655333161354065,585835
445.9236464300001,-49.778160095214844,656.92,53,0.0003,892,0.03418140858411789,588191,0.19876918196678162,11083,0.4376388490200043,588292
446.83722034000004,-48.624473571777344,657.1,53,0.0003,896,0.03382492437958717,590809,0.33475810289382935,11137,0.021797221153974533,590910
448.19426683,-48.584510803222656,658.16,53,0.0003,900,0.03533652797341347,593515,0.1960906982421875,11197,0.1611219346523285,593616
448.51080735999994,-50.63985824584961,657.79,52,0.0003,904,0.03459318354725838,596078,0.17659029364585876,11252,-0.2701414227485657,596179
447.11207733000003,-49.35424041748047,658.03,52,0.0003,908,0.03342469781637192,598702,0.2243708223104477,11310,0.03692205250263214,598803
447.43238532,-46.948272705078125,658.99,52,0.0003,912,0.03306140378117561,601398,0.18134741485118866,11368,0.34113818407058716,601499
448.58182858,-49.7613525390625,659.22,52,0.0003,916,0.03404370695352554,604021,0.2761189043521881,11422,0.06730484962463379,604122
446.24282852,-48.365928649902344,657.42,52,0.0003,920,0.03573111072182655,606441,8.597881317138672,11472,0.036034613847732544,606542
445.49447705,-51.29442596435547,656.89,52,0.0003,924,0.03369387984275818,608988,0.22547970712184906,11523,0.12175548076629639,609089
446.04785952,-49.56498718261719,658.01,52,0.0003,928,0.03226771950721741,611700,0.2059348076581955,11577,0.6148668527603149,611801
449.51870518000004,-50.48756408691406,659.19,52,0.0003,932,0.03382222354412079,614418,30.947694778442383,11630,0.007912419736385345,614519
447.8154089800001,-50.941036224365234,658.47,52,0.0003,936,0.03346238285303116,616946,0.6108196973800659,11681,0.14672133326530457,617047
448.70347726000006,-49.10719299316406,658.16,52,0.0003,940,0.033753685653209686,619515,0.22699183225631714,11732,-0.3606341779232025,619616
448.51737126,-52.18940734863281,659.17,52,0.0003,944,0.03497003763914108,622216,0.1919298768043518,11787,0.19252337515354156,622317
446.43277635,-49.17376708984375,658.07,52,0.0003,948,0.033531930297613144,624706,0.21189375221729279,11838,0.696772038936615,624807
447.99463562999995,-49.779850006103516,657.1,52,0.0003,952,0.03298526629805565,627209,0.21709591150283813,11890,-0.20848870277404785,627310
452.03836079999996,-53.22208023071289,659.24,52,0.0003,956,0.033374276012182236,630023,0.2637211084365845,11947,0.7281836271286011,630124
451.7546347800001,-51.341304779052734,658.68,52,0.0003,960,0.03392193466424942,632567,0.24683049321174622,11996,-0.019463494420051575,632668
452.47423298,-52.909996032714844,658.05,52,0.0003,964,0.03274784982204437,635104,0.23130376636981964,12047,0.2222786247730255,635205
451.3814670299999,-51.49778747558594,655.91,52,0.0003,968,0.033562809228897095,637490,0.23099285364151,12096,0.4414367079734802,637591
445.58903897999994,-51.086029052734375,649.93,52,0.0003,972,0.03414216637611389,640453,0.18639478087425232,12156,-0.3016221523284912,640554
446.02582164,-51.09764862060547,648.54,52,0.0003,976,0.033372923731803894,642967,0.13160443305969238,12207,0.09123095870018005,643068
447.16894523999986,-54.578392028808594,647.46,52,0.0003,980,0.03363288938999176,645451,0.15488801896572113,12258,-0.5737767815589905,645552
448.1741320899999,-50.36134338378906,649.96,52,0.0003,984,0.03395049646496773,648064,0.2278924435377121,12308,-0.6187123656272888,648165
447.4467959,-55.5274772644043,648.95,52,0.0003,988,0.034451816231012344,650629,0.23651787638664246,12359,-0.23547999560832977,650730
450.27602810999997,-52.62653350830078,652.57,52,0.0003,992,0.03358884155750275,653448,0.17774289846420288,12415,0.2178734689950943,653549
448.67607546,-54.802921295166016,651.39,52,0.0003,996,0.033662717789411545,655948,0.21935589611530304,12470,0.23235318064689636,656049
447.05903978000003,-52.5628662109375,648.44,52,0.0003,1000,0.033775825053453445,658359,0.2570790648460388,12521,-0.6140239238739014,658460
448.96049009999996,-53.987388610839844,650.77,52,0.0003,1004,0.03307882696390152,661155,0.21583318710327148,12578,-0.028109228238463402,661256
448.90135155999997,-49.19181823730469,649.78,52,0.0003,1008,0.03289368003606796,663680,0.21338766813278198,12631,-0.1040341854095459,663781
447.51359847,-53.34410095214844,647.51,52,0.0003,1012,0.03384020924568176,666149,26.152454376220703,12680,0.19352953135967255,666250
449.37304253999986,-54.89241027832031,649.81,52,0.0003,1016,0.03490728512406349,669002,0.1877312958240509,12737,0.33322834968566895,669103
450.9682010099999,-53.08246994018555,651.26,52,0.0003,1020,0.03392753005027771,671567,0.22746162116527557,12790,0.5953091382980347,671668
450.28712927,-51.00269317626953,651.69,52,0.0003,1024,0.03364317864179611,674157,0.24090377986431122,12845,-0.009569764137268066,674258
451.48574045999993,-55.52586364746094,653.7,52,0.0003,1028,0.034205157309770584,677070,0.17852219939231873,12910,0.663758397102356,677171
447.21732892999995,-56.15419006347656,649.65,52,0.0003,1032,0.03422892093658447,679383,0.2139645516872406,12959,0.23840323090553284,679484
449.19223066,-56.74319839477539,650.61,52,0.0003,1036,0.03358570113778114,682007,0.15012063086032867,13014,0.7028037905693054,682108
447.56777659000005,-54.43936538696289,648.37,52,0.0003,1040,0.034164607524871826,684352,0.2756368815898895,13062,0.6729643940925598,684453
448.58237361,-56.053802490234375,649.44,52,0.0003,1044,0.03561704605817795,687160,0.16320735216140747,13118,0.21870967745780945,687261
449.76005472,-51.209327697753906,649.62,52,0.0003,1048,0.0356772281229496,689668,31.47008514404297,13171,-0.020059704780578613,689769
450.3210014799999,-53.481056213378906,650.15,52,0.0003,1052,0.03629790619015694,692224,0.4231504201889038,13226,0.597006618976593,692325
449.54406158,-48.815452575683594,648.34,52,0.0003,1056,0.035343773663043976,694857,0.36253488063812256,13284,-0.45949506759643555,694958
451.77362366999995,-52.13414001464844,648.98,52,0.0003,1060,0.03503698483109474,697465,0.16576267778873444,13341,-0.4303989112377167,697566
454.78738356,-56.18052673339844,651.45,52,0.0003,1064,0.035477183759212494,700249,0.34310102462768555,13401,0.3269079327583313,700350
454.30664451000007,-56.232540130615234,651.8,52,0.0003,1068,0.034896861761808395,702670,0.1777746081352234,13453,0.647907555103302,702771
453.44590500999993,-54.62657165527344,649.55,52,0.0003,1072,0.03358464315533638,705408,0.17386141419410706,13511,-0.32205164432525635,705509
452.43904187999993,-53.18583679199219,648.27,52,0.0003,1076,0.0349511094391346,707794,30.927038192749023,13561,-0.048509277403354645,707895
455.72608469,-54.807254791259766,650.34,52,0.0003,1080,0.0346376933157444,710485,0.18008601665496826,13619,-0.3694542944431305,710586
458.30691149,-52.539024353027344,650.73,52,0.0003,1084,0.03429866209626198,713137,0.21852938830852509,13678,-0.8318405151367188,713238
457.82002661000007,-56.64158248901367,650.03,52,0.0003,1088,0.03474454954266548,715632,29.43637466430664,13730,-0.25135064125061035,715733
458.61563827,-53.92832946777344,650.29,52,0.0003,1092,0.03378167748451233,718477,2.138037919998169,13793,0.1266947239637375,718578
457.87196352000007,-51.93781661987305,649.15,52,0.0003,1096,0.035151299089193344,720863,0.22004713118076324,13842,-0.1958473026752472,720964
460.1279477,-54.163204193115234,652.92,52,0.0003,1100,0.03254928067326546,723651,0.25479698181152344,13900,0.14876991510391235,723752
457.13496132999995,-54.535186767578125,648.83,52,0.0003,1104,0.03427935019135475,726038,0.2305644452571869,13952,0.6872571706771851,726139
457.76366041,-52.46771240234375,649.38,52,0.0003,1108,0.03480338677763939,728618,0.4634363353252411,14008,-0.3061215877532959,728719
458.96595490000004,-55.173179626464844,650.09,52,0.0003,1112,0.03519754111766815,731158,0.29668721556663513,14060,0.24282202124595642,731259
459.40066613999994,-53.042972564697266,649.7,51,0.0003,1116,0.03336199373006821,733972,0.35271817445755005,14118,-0.5279734134674072,734073
459.83324668,-55.88998031616211,649.0,51,0.0003,1120,0.03345414251089096,736467,0.17198702692985535,14170,-0.17653271555900574,736568
460.00831681999995,-56.43865203857422,648.79,51,0.0003,1124,0.033913709223270416,739036,0.24643157422542572,14222,0.7996902465820312,739137
458.84854382000003,-55.528663635253906,646.37,51,0.0003,1128,0.033576399087905884,741707,28.302555084228516,14278,-0.5624023079872131,741808
462.74797073,-55.74557113647461,649.78,51,0.0003,1132,0.03432651609182358,744361,0.18131142854690552,14333,-0.30470067262649536,744462
462.9539889999999,-52.77689743041992,649.78,51,0.0003,1136,0.03295718505978584,746985,0.1970883160829544,14388,-0.7044306993484497,747086
465.1718409999999,-56.84462356567383,652.82,51,0.0003,1140,0.03353041410446167,749634,0.33047807216644287,14443,0.3462158441543579,749735
460.53007298999995,-56.17881774902344,647.63,51,0.0003,1144,0.03479032963514328,751923,5.305554389953613,14496,-0.42431509494781494,752024
464.33921632,-55.23026657104492,651.36,51,0.0003,1148,0.033305443823337555,754804,0.370282381772995,14558,-0.4379175007343292,754905
461.6718587000001,-55.91938781738281,648.64,51,0.0003,1152,0.03427894040942192,757088,0.2529505491256714,14611,0.2010025829076767,757189
466.20019319000016,-58.571754455566406,653.01,51,0.0003,1156,0.034109558910131454,760158,0.1802915334701538,14673,-0.1239619106054306,760259
462.31010881,-57.34503936767578,649.54,51,0.0003,1160,0.035928916186094284,762419,0.14958231151103973,14715,0.2905219495296478,762520
463.61531191999995,-54.553794860839844,650.17,51,0.0003,1164,0.033892758190631866,765266,0.32754480838775635,14769,1.1043448448181152,765367
465.27004788,-59.151084899902344,651.57,51,0.0003,1168,0.032026976346969604,767827,0.1523924171924591,14817,-0.22423136234283447,767928
464.73141740000005,-60.20573806762695,650.71,51,0.0003,1172,0.034621402621269226,770479,0.1672079861164093,14866,0.4381333589553833,770580
464.37129858000003,-58.07700729370117,650.89,51,0.0003,1176,0.03476808965206146,772883,0.25393837690353394,14913,0.20033422112464905,772984
462.36239548,-56.3621940612793,650.78,51,0.0003,1180,0.03496107459068298,775563,0.19359607994556427,14962,-0.4112304449081421,775664
462.01306624999995,-55.4293327331543,651.63,51,0.0003,1184,0.03362739086151123,778300,0.40642258524894714,15013,0.3673973083496094,778401
453.44298697,-53.80351638793945,642.67,51,0.0003,1188,0.03559163212776184,779899,0.2512487769126892,15043,-0.2607031762599945,780000
451.2536267699999,-57.35069274902344,640.22,51,0.0003,1192,0.03362315893173218,782499,0.21730193495750427,15092,0.8629460334777832,782600
452.58079082000006,-58.68661880493164,642.36,51,0.0003,1196,0.03420378640294075,785099,0.20187407732009888,15140,0.17596134543418884,785200
451.52658127,-54.13695526123047,640.48,51,0.0003,1200,0.033649992197752,787699,0.2325509786605835,15189,0.7141889333724976,787800
452.40537419,-56.14479064941406,642.61,51,0.0003,1204,0.034992724657058716,790299,0.6067520976066589,15238,-0.2592790722846985,790400
453.8224752499999,-56.94175720214844,642.81,51,0.0003,1208,0.0333804115653038,792899,0.21744653582572937,15286,-0.29000410437583923,793000
452.91180861,-54.261783599853516,642.13,51,0.0003,1212,0.034201592206954956,795371,0.25055158138275146,15332,-0.20332121849060059,795472
449.86281019,-55.16360092163086,637.86,51,0.0003,1216,0.03488050773739815,797758,0.4112255871295929,15377,0.26476117968559265,797859
450.74411562,-59.22978210449219,638.67,51,0.0003,1220,0.03290000930428505,800334,0.23091918230056763,15425,0.27945494651794434,800435
451.3172484100001,-52.332305908203125,639.23,51,0.0003,1224,0.03396603837609291,802959,5.543413162231445,15474,-0.5257397890090942,803060
448.1834908600001,-60.0118408203125,636.8,51,0.0003,1228,0.03338765352964401,805387,0.2735310196876526,15519,0.29755914211273193,805488
450.87896687,-58.98570251464844,638.84,51,0.0003,1232,0.0331307053565979,808245,0.26794955134391785,15573,0.5074594616889954,808346
450.32805335999996,-56.2871208190918,637.69,51,0.0003,1236,0.03425365686416626,810754,0.4363965392112732,15619,0.3337786793708801,810855
450.43732497999997,-54.396514892578125,637.66,51,0.0003,1240,0.033181242644786835,813400,0.21453943848609924,15669,0.15431085228919983,813501
452.6813463400001,-54.529197692871094,640.0,51,0.0003,1244,0.03350954130291939,815923,0.14578944444656372,15715,-0.7133219242095947,816024
450.52626263999997,-58.047576904296875,637.46,51,0.0003,1248,0.03364001214504242,818550,0.20622503757476807,15764,0.15252110362052917,818651
450.64770387,-58.15615463256836,638.24,51,0.0003,1252,0.03378024324774742,820912,0.2177896797657013,15808,-0.2813228368759155,821013
446.51038328000004,-56.37645721435547,635.18,51,0.0003,1256,0.033784691244363785,823676,0.22475191950798035,15860,0.36762183904647827,823777
449.58202632,-53.09292984008789,638.4,51,0.0003,1260,0.03393863886594772,826259,0.17815366387367249,15908,0.4506247639656067,826360
445.1078729599999,-55.213226318359375,635.07,51,0.0003,1264,0.03486645594239235,828773,0.17743036150932312,15954,-0.401359885931015,828874
447.42042245000005,-59.57090759277344,635.67,51,0.0003,1268,0.03490658849477768,831394,0.25743648409843445,16003,0.5245256423950195,831495
441.71194767000003,-57.463294982910156,627.2,51,0.0003,1272,0.03446946293115616,833199,0.17115551233291626,16037,-0.19730322062969208,833300
445.4280755799999,-54.967308044433594,629.16,51,0.0003,1276,0.03421880304813385,835799,0.46290022134780884,16086,-0.5506405830383301,835900
444.71672839999997,-56.24533462524414,628.36,51,0.0003,1280,0.035110607743263245,838399,0.17683663964271545,16134,-0.2032824158668518,838500
442.90689151000015,-53.65155029296875,626.99,51,0.0003,1284,0.0339256227016449,840999,0.217082679271698,16182,-1.044891595840454,841100
453.65812567,-56.17798614501953,637.0,51,0.0003,1288,0.032503001391887665,843599,0.22226029634475708,16231,-0.04920215904712677,843700
453.7558650600001,-57.4838752746582,637.0,51,0.0003,1292,0.033121947199106216,846199,0.3020625710487366,16279,-0.6416712999343872,846300
454.2631916700001,-55.550174713134766,637.0,51,0.0003,1296,0.034789763391017914,848799,0.33262813091278076,16327,-0.043644338846206665,848900
454.93201498999997,-62.925025939941406,637.0,51,0.0003,1300,0.03273741528391838,851399,11.691287994384766,16376,1.1291532516479492,851500
455.7813138199999,-55.84029769897461,637.0,52,0.0003,1304,0.033711448311805725,853999,36.986000061035156,16424,0.31472349166870117,854100
454.4275776300001,-56.815185546875,637.0,52,0.0003,1308,0.03377024084329605,856599,0.9198853373527527,16472,-0.19626621901988983,856700
451.23314719999985,-59.715972900390625,633.63,52,0.0003,1312,0.032842617481946945,858734,0.19324761629104614,16512,-0.3985450267791748,858835
453.6522448899999,-57.74272918701172,635.63,52,0.0003,1316,0.035359617322683334,861321,0.24943533539772034,16560,0.9537238478660583,861422
452.2503158899999,-59.50720977783203,634.52,52,0.0003,1320,0.03526929393410683,863786,0.24957862496376038,16606,-0.3742823600769043,863887
454.12776338,-58.179115295410156,633.95,52,0.0003,1324,0.03273014724254608,866354,20.381494522094727,16654,-0.779015302658081,866455
457.4712114799999,-57.597511291503906,636.05,52,0.0003,1328,0.03271539509296417,868992,10.576276779174805,16703,-0.39527827501296997,869093
455.10450676999994,-60.307334899902344,633.89,52,0.0003,1332,0.034136559814214706,871634,0.22684577107429504,16751,-0.8087167739868164,871735
454.41404158,-61.01947021484375,634.21,52,0.0003,1336,0.034431565552949905,874175,0.2739700973033905,16798,0.1036907434463501,874276
456.34847266,-60.94295883178711,636.82,52,0.0003,1340,0.034536562860012054,877082,0.27862977981567383,16852,-0.02664664387702942,877183
456.13941696999996,-60.429832458496094,635.65,52,0.0003,1344,0.034641750156879425,879488,0.3174993693828583,16897,-0.10653209686279297,879589
454.12181224,-58.10371398925781,634.3,52,0.0003,1348,0.036072347313165665,881980,0.4844914674758911,16943,-0.5448005795478821,882081
458.4890353,-55.12525177001953,637.97,52,0.0003,1352,0.034733641892671585,884709,0.32614830136299133,16994,-0.22600728273391724,884810
457.99490155000007,-57.804054260253906,635.76,52,0.0003,1356,0.0336381196975708,887252,0.3286967873573303,17042,0.14594367146492004,887353
461.06033590999994,-61.295509338378906,635.69,52,0.0003,1360,0.03370235860347748,889828,0.338346391916275,17089,-0.4427714943885803,889929
463.05262186,-60.29537582397461,636.55,52,0.0003,1364,0.03529985621571541,892428,36.769004821777344,17137,-0.14256936311721802,892529
462.4547765100001,-58.79926681518555,636.84,52,0.0003,1368,0.034037619829177856,895078,0.18762396275997162,17187,-0.2585446238517761,895179
469.5764069499999,-58.048828125,645.06,52,0.0003,1372,0.03469742089509964,897705,0.1851758062839508,17236,-0.7184258699417114,897806
469.56805591000006,-56.93414306640625,644.88,52,0.0003,1376,0.03458920121192932,900287,0.31220918893814087,17284,-0.24786898493766785,900388
470.92816646999995,-59.99128723144531,644.23,52,0.0003,1380,0.033576592803001404,902822,0.248783141374588,17332,0.07238447666168213,902923
472.76322421000003,-57.98069763183594,643.9,52,0.0003,1384,0.03513355180621147,905389,0.17485737800598145,17380,-0.4224492311477661,905490
473.38518892,-57.944068908691406,643.8,52,0.0003,1388,0.03448043763637543,907979,0.16606198251247406,17429,-0.9856767058372498,908080
476.61158267999997,-64.5259780883789,645.59,52,0.0003,1392,0.035620708018541336,910758,0.24607154726982117,17480,0.2674899101257324,910859
479.1535989000001,-60.38193130493164,646.77,52,0.0003,1396,0.03558169677853584,913476,0.3527493178844452,17530,-0.11553619056940079,913577
478.56081193,-61.42013931274414,645.21,52,0.0003,1400,0.03495507687330246,915920,0.22006699442863464,17576,0.2300068736076355,916021
478.31456633999994,-61.84055709838867,643.76,52,0.0003,1404,0.035666435956954956,918375,0.1882776916027069,17622,-0.36488837003707886,918476
480.85803985999996,-61.141929626464844,644.67,52,0.0003,1408,0.03576771169900894,921066,0.30968421697616577,17672,0.1777898073196411,921167
485.69756261999987,-59.31993103027344,648.89,52,0.0003,1412,0.034285496920347214,923623,0.21655172109603882,17719,-0.8712985515594482,923724
485.72255238,-59.929664611816406,648.8,52,0.0003,1416,0.03380485996603966,926201,0.17846009135246277,17767,-0.23489034175872803,926302
491.77533453999996,-60.54216766357422,652.12,52,0.0003,1420,0.03370365872979164,928998,0.20169156789779663,17818,-0.408568799495697,929099
489.13489023,-60.173805236816406,650.28,52,0.0003,1424,0.0343315564095974,931382,0.20952755212783813,17863,-0.4025250971317291,931483
492.9996342,-61.027889251708984,652.53,52,0.0003,1428,0.03472601994872093,934245,0.1806313842535019,17916,-0.3953787684440613,934346
492.1804063599999,-56.87664794921875,651.12,52,0.0003,1432,0.03433205932378769,936746,24.18072509765625,17966,-0.4949597120285034,936847
493.24932928999993,-58.108978271484375,649.52,52,0.0003,1436,0.036566052585840225,939127,22.94443130493164,18010,-0.2724725604057312,939228
493.25736187,-56.84958267211914,646.68,52,0.0003,1440,0.035699374973773956,941750,0.22428256273269653,18059,0.6309648156166077,941851
497.49162388999997,-58.428749084472656,650.71,52,0.0003,1444,0.0342673622071743,944559,0.15551051497459412,18112,0.15112243592739105,944660
499.34868507000004,-58.352256774902344,651.16,52,0.0003,1448,0.035650305449962616,947096,21.395376205444336,18159,-0.5431103706359863,947197
500.34008346,-59.39568328857422,650.92,52,0.0003,1452,0.03389438986778259,949801,0.23477381467819214,18212,0.601890504360199,949902
499.62851694,-61.12115478515625,649.98,52,0.0003,1456,0.0354992151260376,952250,0.2706267833709717,18257,0.7331633567810059,952351
498.57153115000006,-60.04876708984375,650.83,52,0.0003,1460,0.035616952925920486,954911,0.7713245153427124,18307,0.8012285232543945,955012
498.07831302,-63.31299591064453,649.4,52,0.0003,1464,0.03491794317960739,957368,30.18994140625,18353,-0.1179499700665474,957469
500.28228148,-59.337371826171875,649.39,52,0.0003,1468,0.034190356731414795,960017,23.823286056518555,18402,0.03816579282283783,960118
504.5779993200001,-55.285316467285156,653.43,52,0.0003,1472,0.034487005323171616,963048,0.21851815283298492,18457,-0.2462296485900879,963149
501.6504700600001,-66.0384750366211,651.46,52,0.0003,1476,0.03495585173368454,965433,0.2426561713218689,18503,0.106966033577919,965534
500.57561565000003,-60.37102508544922,651.1,52,0.0003,1480,0.03572322428226471,967932,35.07404708862305,18548,-0.2926466166973114,968033
500.43803503000004,-59.78586196899414,650.46,52,0.0003,1484,0.03640570491552353,970435,6.821457862854004,18595,-0.005819067358970642,970536
499.25897990000004,-60.52665328979492,649.56,52,0.0003,1488,0.0360746867954731,972935,0.20576314628124237,18641,-0.09904077649116516,973036
501.57339041,-61.238365173339844,651.52,52,0.0003,1492,0.03478848561644554,975910,0.4401927590370178,18696,0.5399768352508545,976011
498.98607155999997,-60.37495422363281,649.28,52,0.0003,1496,0.03526662662625313,978404,0.19652511179447174,18743,0.46445131301879883,978505
500.77470518,-60.3564453125,650.45,52,0.0003,1500,0.03470449149608612,980965,0.19319882988929749,18790,0.2016097754240036,981066
501.14501177,-57.03423309326172,650.61,52,0.0003,1504,0.03592444211244583,983436,0.19450873136520386,18837,-0.3325004577636719,983537
502.1306673799999,-64.07746887207031,650.92,52,0.0003,1508,0.03505165874958038,986158,0.5504129528999329,18887,-0.16602495312690735,986259
502.41709447999995,-58.29880905151367,650.96,52,0.0003,1512,0.035317711532115936,988719,0.349012553691864,18935,0.7954148054122925,988820
503.14573237,-59.06178283691406,651.91,52,0.0003,1516,0.03482783958315849,991392,0.1919851005077362,18984,0.8587294816970825,991493
500.29186318,-62.69367980957031,650.77,52,0.0003,1520,0.03618719056248665,994075,0.1859976351261139,19034,-0.526389479637146,994176
501.60220570999996,-61.941932678222656,651.22,52,0.0003,1524,0.03422011807560921,996504,0.1933692842721939,19079,0.15523242950439453,996605
499.36101933,-61.43745040893555,648.89,52,0.0003,1528,0.03635580092668533,999134,34.15740966796875,19129,0.3267914652824402,999235
