Env,x,y,z
0.0,-0.0040622754,0.00087837013,-0.0009647494
0.0,-3.0657794,-29.007374,-6.6150775
0.0,1.6872628,52.03939,13.046896
0.0,-115.3278,-485.07108,-122.411835
0.0,-6213.0776,11391.135,1129.5111
0.0,-646804.9,433798.8,1003207.9
0.0,-48033520000.0,86163050000.0,46613774000.0
0.0,-8.8494835,24.307951,-8.248989
