Env,x,y,z
0.0,-0.01207703,-0.025943838,0.0056567783
0.0,0.0,0.0,0.0
0.0,-1.7746291,-12.254471,13.371148
0.0,12.194232,53.81358,-58.502266
0.0,-282.14944,-2373.8896,2665.6472
0.0,-121495.22,584658.7,-579263.9
0.0,-21307494000.0,-1829411800.0,-41718620000.0
0.0,0.0,0.0,0.0
