Env,ground_speed
0.0,31.05433
0.0,31.043188
0.0,31.03214
0.0,31.021183
0.0,31.010307
0.0,30.999504
0.0,30.988764
0.0,30.978085
0.0,30.967453
0.0,30.956863
0.0,30.946308
0.0,30.93578
0.0,30.92527
0.0,30.914776
0.0,30.904291
0.0,30.89381
0.0,30.88333
0.0,30.872845
0.0,30.862356
0.0,30.851858
0.0,30.84135
0.0,30.830835
0.0,30.820312
0.0,30.809782
0.0,30.799246
0.0,30.788704
0.0,30.778162
0.0,30.76762
0.0,30.757084
0.0,30.746552
0.0,30.736032
0.0,30.725525
0.0,30.715034
0.0,30.704565
0.0,30.694117
0.0,30.683695
0.0,30.673296
0.0,30.662928
0.0,30.65259
0.0,30.64228
0.0,30.632
0.0,30.621752
0.0,30.61153
0.0,30.601337
0.0,30.591171
0.0,30.58103
0.0,30.570906
0.0,30.5608
0.0,30.55071
0.0,30.540625
0.0,30.53055
0.0,30.520472
0.0,30.510387
0.0,30.500298
0.0,30.49019
0.0,30.480066
0.0,30.469917
0.0,30.459742
0.0,30.449532
0.0,30.439283
0.0,30.428995
0.0,30.418661
0.0,30.40828
0.0,30.397848
0.0,30.387362
0.0,30.376823
0.0,30.366228
0.0,30.355577
0.0,30.344868
0.0,30.334103
0.0,30.323282
0.0,30.312407
0.0,30.30148
0.0,30.2905
0.0,30.279478
0.0,30.268408
0.0,30.257296
0.0,30.246147
0.0,30.234966
0.0,30.223755
0.0,30.212519
0.0,30.201262
0.0,30.189987
0.0,30.178705
0.0,30.167412
0.0,30.156116
0.0,30.144823
0.0,30.133533
0.0,30.122253
0.0,30.110985
0.0,30.099733
0.0,30.0885
0.0,30.077288
0.0,30.0661
0.0,30.054937
0.0,30.043802
0.0,30.032698
0.0,30.021622
0.0,30.010578
0.0,29.999565
0.0,29.988585
0.0,29.977634
0.0,29.966713
0.0,29.955822
0.0,29.944962
0.0,29.934126
0.0,29.923319
0.0,29.912537
0.0,29.901781
0.0,29.891043
0.0,29.880327
0.0,29.869629
0.0,29.85895
0.0,29.848286
0.0,29.837635
0.0,29.826998
0.0,29.81637
0.0,29.805754
0.0,29.795143
0.0,29.784542
0.0,29.773947
0.0,29.763353
0.0,29.752768
0.0,29.742186
0.0,29.731606
0.0,29.72103
0.0,29.710451
0.0,29.699879
0.0,29.689304
0.0,29.678734
0.0,29.668163
0.0,29.65759
0.0,29.647022
0.0,29.636454
0.0,29.625883
0.0,29.615313
0.0,29.604744
0.0,29.594175
0.0,29.583605
0.0,29.57303
0.0,29.562456
0.0,29.551878
0.0,29.541298
0.0,29.530712
0.0,29.520123
0.0,29.509523
0.0,29.498922
0.0,29.48831
0.0,29.477688
0.0,29.467054
0.0,29.456408
0.0,29.44575
0.0,29.435072
0.0,29.42438
0.0,29.413668
0.0,29.402935
0.0,29.39218
0.0,29.381401
0.0,29.370596
0.0,29.359762
0.0,29.34978
0.0,29.340563
0.0,29.332474
0.0,29.325642
0.0,29.320045
0.0,29.315575
0.0,29.312098
0.0,29.309471
0.0,29.307613
0.0,29.305895
0.0,29.301683
0.0,29.291832
0.0,29.27557
0.0,29.251606
0.0,29.22867
0.0,29.21066
0.0,29.196932
0.0,29.186207
0.0,29.1802
0.0,29.17852
0.0,29.178288
0.0,29.178045
0.0,29.17629
0.0,29.171995
0.0,29.165586
0.0,29.155186
0.0,29.140257
0.0,29.122694
0.0,29.102825
0.0,29.080532
0.0,29.055319
0.0,29.026903
0.0,28.995216
0.0,28.960241
0.0,28.922195
0.0,28.881372
0.0,28.83797
0.0,28.791975
0.0,28.743954
0.0,28.694262
0.0,28.643066
0.0,28.590574
0.0,28.53697
0.0,28.48281
0.0,28.427488
0.0,28.371826
0.0,28.315073
0.0,28.257309
0.0,28.199121
0.0,28.140686
0.0,28.08213
0.0,28.02358
0.0,27.96521
0.0,27.90685
0.0,27.84819
0.0,27.78925
0.0,27.730665
0.0,27.67211
0.0,27.613708
0.0,27.555304
0.0,27.49688
0.0,27.438406
0.0,27.379597
0.0,27.320292
0.0,27.260303
0.0,27.19997
0.0,27.139442
0.0,27.078331
0.0,27.017006
0.0,26.955606
0.0,26.894255
0.0,26.832872
0.0,26.771408
0.0,26.709965
0.0,26.648483
0.0,26.586788
0.0,26.525343
0.0,26.463915
0.0,26.40226
0.0,26.340382
0.0,26.278511
0.0,26.216513
0.0,26.154356
0.0,26.092289
0.0,26.030071
0.0,25.967669
0.0,25.90516
0.0,25.842785
0.0,25.780504
0.0,25.718067
0.0,25.6555
0.0,25.592815
0.0,25.530119
0.0,25.467018
0.0,25.403372
0.0,25.33942
0.0,25.274868
0.0,25.209703
0.0,25.144674
0.0,25.080347
0.0,25.01656
0.0,24.953419
0.0,24.891054
0.0,24.830162
0.0,24.771187
0.0,24.71416
0.0,24.659136
0.0,24.605736
0.0,24.553993
0.0,24.503769
0.0,24.455227
0.0,24.408123
0.0,24.36214
0.0,24.317444
0.0,24.273792
0.0,24.230911
0.0,24.189161
0.0,24.148485
0.0,24.108843
0.0,24.070107
0.0,24.03214
0.0,23.994905
0.0,23.958357
0.0,23.922455
0.0,23.887163
0.0,23.852455
0.0,23.818306
0.0,23.78487
0.0,23.75193
0.0,23.719467
0.0,23.687454
0.0,23.65586
0.0,23.624641
0.0,23.593748
0.0,23.563112
0.0,23.532654
0.0,23.502285
0.0,23.471899
0.0,23.44138
0.0,23.410599
0.0,23.379416
0.0,23.347372
0.0,23.31468
0.0,23.28123
0.0,23.246902
0.0,23.211782
0.0,23.174786
0.0,23.135921
0.0,23.094362
0.0,23.051262
0.0,23.008793
0.0,22.967148
0.0,22.927038
0.0,22.888386
0.0,22.851212
0.0,22.815365
0.0,22.780815
0.0,22.74742
0.0,22.71508
0.0,22.683975
0.0,22.65423
0.0,22.625647
0.0,22.59836
0.0,22.572527
0.0,22.54837
0.0,22.525991
0.0,22.50563
0.0,22.487389
0.0,22.471432
0.0,22.45791
0.0,22.446888
0.0,22.438549
0.0,22.4329
0.0,22.430016
0.0,22.43003
0.0,22.432968
0.0,22.438839
0.0,22.447632
0.0,22.459246
0.0,22.473707
0.0,22.490932
0.0,22.510756
0.0,22.533068
0.0,22.557741
0.0,22.58471
0.0,22.613749
0.0,22.644714
0.0,22.67746
0.0,22.711905
0.0,22.74783
0.0,22.785103
0.0,22.823597
0.0,22.863243
0.0,22.903866
0.0,22.945364
0.0,22.987644
0.0,23.030626
0.0,23.074245
0.0,23.118443
0.0,23.163168
0.0,23.208387
0.0,23.25408
0.0,23.300222
0.0,23.346806
0.0,23.393827
0.0,23.44128
0.0,23.489172
0.0,23.537506
0.0,23.586287
0.0,23.635519
0.0,23.68521
0.0,23.735357
0.0,23.78599
0.0,23.837069
0.0,23.888575
0.0,23.940496
0.0,23.992838
0.0,24.045578
0.0,24.098667
0.0,24.152052
0.0,24.205687
0.0,24.259527
0.0,24.313534
0.0,24.367662
0.0,24.42186
0.0,24.476107
0.0,24.53036
0.0,24.584564
0.0,24.638683
0.0,24.692717
0.0,24.746622
0.0,24.800335
0.0,24.85387
0.0,24.907223
0.0,24.96033
0.0,25.01317
0.0,25.06575
0.0,25.118036
0.0,25.170002
0.0,25.221626
0.0,25.272884
0.0,25.323755
0.0,25.374228
0.0,25.42429
0.0,25.47393
0.0,25.523132
0.0,25.57189
0.0,25.620193
0.0,25.66807
0.0,25.715519
0.0,25.76256
0.0,25.80921
0.0,25.8555
0.0,25.901453
0.0,25.947105
0.0,25.992485
0.0,26.037628
0.0,26.082563
0.0,26.127327
0.0,26.171944
0.0,26.216446
0.0,26.26086
0.0,26.30521
0.0,26.349522
0.0,26.393814
0.0,26.438107
0.0,26.482414
0.0,26.526752
0.0,26.571129
0.0,26.615559
0.0,26.660046
0.0,26.704597
0.0,26.749218
0.0,26.793905
0.0,26.838665
0.0,26.883493
0.0,26.928385
0.0,26.97334
0.0,27.01835
0.0,27.063414
0.0,27.108522
0.0,27.153667
0.0,27.198843
0.0,27.244043
0.0,27.289259
0.0,27.334478
0.0,27.379702
0.0,27.424915
0.0,27.470112
0.0,27.515287
0.0,27.560436
0.0,27.605549
0.0,27.650616
0.0,27.69564
0.0,27.74061
0.0,27.785524
0.0,27.830376
0.0,27.875162
0.0,27.919878
0.0,27.964525
0.0,28.009096
0.0,28.053589
0.0,28.098
0.0,28.14233
0.0,28.186573
0.0,28.23073
0.0,28.274796
0.0,28.318771
0.0,28.36265
0.0,28.406433
0.0,28.450115
0.0,28.493694
0.0,28.53717
0.0,28.580536
0.0,28.62379
0.0,28.666931
0.0,28.70995
0.0,28.752846
0.0,28.795614
0.0,28.83825
0.0,28.880745
0.0,28.923101
0.0,28.965307
0.0,29.00736
0.0,29.049257
0.0,29.090988
0.0,29.132553
0.0,29.173943
0.0,29.215153
0.0,29.256178
0.0,29.297014
0.0,29.337654
0.0,29.378096
0.0,29.418333
0.0,29.45836
0.0,29.498175
0.0,29.537775
0.0,29.577156
0.0,29.616314
0.0,29.655249
0.0,29.693954
0.0,29.732433
0.0,29.770681
0.0,29.8087
0.0,29.846489
0.0,29.884047
0.0,29.921377
0.0,29.958477
0.0,29.995354
0.0,30.032001
0.0,30.06843
0.0,30.10464
0.0,30.140633
0.0,30.176414
0.0,30.211987
0.0,30.247356
0.0,30.282526
0.0,30.317503
0.0,30.352291
0.0,30.386896
0.0,30.421324
0.0,30.455582
0.0,30.489672
0.0,30.523603
0.0,30.557383
0.0,30.591013
0.0,30.624504
0.0,30.657862
0.0,30.691092
0.0,30.724201
0.0,30.757193
0.0,30.790077
0.0,30.822859
0.0,30.855543
0.0,30.888134
0.0,30.92064
0.0,30.95307
0.0,30.98542
0.0,31.017706
0.0,31.049925
0.0,31.082083
0.0,31.114187
0.0,31.146242
0.0,31.178247
0.0,31.210213
0.0,31.242138
0.0,31.274029
0.0,31.305887
0.0,31.337717
0.0,31.369522
0.0,31.401304
0.0,31.433065
0.0,31.464808
0.0,31.496534
0.0,31.528246
0.0,31.559948
0.0,31.591639
0.0,31.623322
0.0,31.654997
0.0,31.686668
0.0,31.718334
0.0,31.749998
0.0,31.78166
0.0,31.813324
0.0,31.844982
0.0,31.876646
0.0,31.908308
0.0,31.939974
0.0,31.971642
0.0,32.00331
0.0,32.03499
0.0,32.06667
0.0,32.09836
0.0,32.13005
0.0,32.161747
0.0,32.19345
0.0,32.225163
0.0,32.25688
0.0,32.288605
0.0,32.32034
0.0,32.35208
0.0,32.383835
0.0,32.4156
0.0,32.44737
0.0,32.479153
0.0,32.510944
0.0,32.542747
0.0,32.574562
0.0,32.606388
0.0,32.638233
0.0,32.670082
0.0,32.70195
0.0,32.73383
0.0,32.76572
0.0,32.79763
0.0,32.82955
0.0,32.861492
0.0,32.893448
0.0,32.925423
0.0,32.95741
0.0,32.989418
0.0,33.021442
0.0,33.05349
0.0,33.085552
0.0,33.117634
0.0,33.14974
0.0,33.181858
0.0,33.21401
0.0,33.246174
0.0,33.278362
0.0,33.310574
0.0,33.342804
0.0,33.375065
0.0,33.407345
0.0,33.439655
0.0,33.47199
0.0,33.504345
0.0,33.536728
0.0,33.569138
0.0,33.601578
0.0,33.63404
0.0,33.666534
0.0,33.69906
0.0,33.73161
0.0,33.764194
0.0,33.79681
0.0,33.829456
0.0,33.862133
0.0,33.894844
0.0,33.927586
0.0,33.960365
0.0,33.99318
0.0,34.026028
0.0,34.058914
0.0,34.09184
0.0,34.124798
0.0,34.1578
0.0,34.19084
0.0,34.223923
0.0,34.257046
0.0,34.29021
0.0,34.32342
0.0,34.356678
0.0,34.390255
0.0,34.423565
0.0,34.457188
0.0,34.490814
0.0,34.52443
0.0,34.558037
0.0,34.591633
0.0,34.625214
0.0,34.658787
0.0,34.692356
0.0,34.725925
0.0,34.759506
0.0,34.793095
0.0,34.826702
0.0,34.86034
0.0,34.894005
0.0,34.927708
0.0,34.961452
0.0,34.995247
0.0,35.029095
0.0,35.062996
0.0,35.096962
0.0,35.13099
0.0,35.16509
0.0,35.19926
0.0,35.23351
0.0,35.267834
0.0,35.302242
0.0,35.33673
0.0,35.371307
0.0,35.405964
0.0,35.440716
0.0,35.475555
0.0,35.51049
0.0,35.545517
0.0,35.580635
0.0,35.615852
0.0,35.651165
0.0,35.686577
0.0,35.722084
0.0,35.75769
0.0,35.7934
0.0,35.82921
0.0,35.865116
0.0,35.90113
0.0,35.937244
0.0,35.973465
0.0,36.009785
0.0,36.046207
0.0,36.082737
0.0,36.119366
0.0,36.1561
0.0,36.192944
0.0,36.22989
0.0,36.266933
0.0,36.304085
0.0,36.341343
0.0,36.378708
0.0,36.416172
0.0,36.453743
0.0,36.491417
0.0,36.529194
0.0,36.567074
0.0,36.605057
0.0,36.643147
0.0,36.681335
0.0,36.71963
0.0,36.758022
0.0,36.796516
0.0,36.835117
0.0,36.873814
0.0,36.912613
0.0,36.951508
0.0,36.9905
0.0,37.0296
0.0,37.06879
0.0,37.10808
0.0,37.147465
0.0,37.186947
0.0,37.226524
0.0,37.266193
0.0,37.30596
0.0,37.345818
0.0,37.385773
0.0,37.42582
0.0,37.465954
0.0,37.50618
0.0,37.5465
0.0,37.586906
0.0,37.627407
0.0,37.66799
0.0,37.708668
0.0,37.74943
0.0,37.790287
0.0,37.831223
0.0,37.872253
0.0,37.913364
0.0,37.954567
0.0,37.99585
0.0,38.037212
0.0,38.078667
0.0,38.1202
0.0,38.16182
0.0,38.20377
0.0,38.245777
0.0,38.287582
0.0,38.329697
0.0,38.37186
0.0,38.41406
0.0,38.456303
0.0,38.49857
0.0,38.540882
0.0,38.583233
0.0,38.62562
0.0,38.668056
0.0,38.710537
0.0,38.753075
0.0,38.795654
0.0,38.83854
0.0,38.881462
0.0,38.924416
0.0,38.967384
0.0,39.01038
0.0,39.053406
0.0,39.096447
0.0,39.139523
0.0,39.182636
0.0,39.226032
0.0,39.269447
0.0,39.312874
0.0,39.356316
0.0,39.40001
0.0,39.443695
0.0,39.487362
0.0,39.531002
0.0,39.574635
0.0,39.61823
0.0,39.662045
0.0,39.70583
0.0,39.749554
0.0,39.793247
0.0,39.83688
0.0,39.880524
0.0,39.924427
0.0,39.968327
0.0,40.012222
0.0,40.056087
0.0,40.09996
0.0,40.143837
0.0,40.187733
0.0,40.23165
0.0,40.2756
0.0,40.31959
0.0,40.36358
0.0,40.407528
0.0,40.451515
0.0,40.49555
0.0,40.53964
0.0,40.583782
0.0,40.628036
0.0,40.672356
0.0,40.71678
0.0,40.761566
0.0,40.806427
0.0,40.851364
0.0,40.89637
0.0,40.941433
0.0,40.9868
0.0,41.032204
0.0,41.077637
0.0,41.123093
0.0,41.16857
0.0,41.214077
0.0,41.259617
0.0,41.305187
0.0,41.350803
0.0,41.39646
0.0,41.442177
0.0,41.487953
0.0,41.533794
0.0,41.57971
0.0,41.625694
0.0,41.67176
0.0,41.71791
0.0,41.76411
0.0,41.810406
0.0,41.856792
0.0,41.90324
0.0,41.949783
0.0,41.996387
0.0,42.042896
0.0,42.089474
0.0,42.136116
0.0,42.18283
0.0,42.229614
0.0,42.27647
0.0,42.323704
0.0,42.37078
0.0,42.417965
0.0,42.465508
0.0,42.51313
0.0,42.560555
0.0,42.608265
0.0,42.656044
0.0,42.70388
0.0,42.751778
0.0,42.799725
0.0,42.84773
0.0,42.895786
0.0,42.943897
0.0,42.992065
0.0,43.040295
0.0,43.08859
0.0,43.136944
0.0,43.185368
0.0,43.23386
0.0,43.282425
0.0,43.331062
0.0,43.379772
0.0,43.42856
0.0,43.477417
0.0,43.526356
0.0,43.575367
0.0,43.6244
0.0,43.673515
0.0,43.72271
0.0,43.771984
0.0,43.821335
0.0,43.870766
0.0,43.92021
0.0,43.969734
0.0,44.01934
0.0,44.069023
0.0,44.11878
0.0,44.168606
0.0,44.218506
0.0,44.268475
0.0,44.318512
0.0,44.36862
0.0,44.41879
0.0,44.469025
0.0,44.519325
0.0,44.569687
0.0,44.620106
0.0,44.670586
0.0,44.721127
0.0,44.77172
0.0,44.82237
0.0,44.87307
0.0,44.923824
0.0,44.974632
0.0,45.025486
0.0,45.076385
0.0,45.127335
0.0,45.17833
0.0,45.229362
0.0,45.280437
0.0,45.331554
0.0,45.38271
0.0,45.433895
0.0,45.48512
0.0,45.53637
0.0,45.587654
0.0,45.63896
0.0,45.690296
0.0,45.74165
0.0,45.793022
0.0,45.844418
0.0,45.89582
0.0,45.94724
0.0,45.998665
0.0,46.05009
0.0,46.10152
0.0,46.152874
0.0,46.20423
0.0,46.25559
0.0,46.306927
0.0,46.358257
0.0,46.40956
0.0,46.46084
0.0,46.51208
0.0,46.563282
0.0,46.614437
0.0,46.665535
0.0,46.71657
0.0,46.767536
0.0,46.818417
0.0,46.86921
0.0,46.919895
0.0,46.970394
0.0,47.020775
0.0,47.07102
0.0,47.12111
0.0,47.171036
0.0,47.22077
0.0,47.270298
0.0,47.3196
0.0,47.368652
0.0,47.417423
0.0,47.465893
0.0,47.514034
0.0,47.561813
0.0,47.609203
0.0,47.65617
0.0,47.70268
0.0,47.748703
0.0,47.794197
0.0,47.839138
0.0,47.883484
0.0,47.92722
0.0,47.970314
0.0,48.01274
0.0,48.0545
0.0,48.095585
0.0,48.13601
0.0,48.175793
0.0,48.214973
0.0,48.2536
0.0,48.29174
0.0,48.32902
0.0,48.366013
0.0,48.40281
0.0,48.43948
0.0,48.476055
0.0,48.51251
0.0,48.548767
0.0,48.58471
0.0,48.62012
0.0,48.65473
0.0,48.68824
0.0,48.720295
0.0,48.75054
0.0,48.778664
0.0,48.80438
0.0,48.827496
0.0,48.847897
0.0,48.86557
0.0,48.88059
0.0,48.89309
0.0,48.903267
0.0,48.911343
0.0,48.917557
0.0,48.92213
0.0,48.92527
0.0,48.92715
0.0,48.927937
0.0,48.92774
0.0,48.92711
0.0,48.92578
0.0,48.92392
0.0,48.921776
0.0,48.91917
0.0,48.916115
0.0,48.91262
0.0,48.908688
0.0,48.904778
0.0,48.900543
0.0,48.896095
0.0,48.891464
0.0,48.886658
0.0,48.881653
0.0,48.87643
0.0,48.870968
0.0,48.865242
0.0,48.85924
0.0,48.85293
0.0,48.84629
0.0,48.839314
0.0,48.83197
0.0,48.824234
0.0,48.816082
0.0,48.8075
0.0,48.79845
0.0,48.78891
0.0,48.778866
0.0,48.768288
0.0,48.75716
0.0,48.745464
0.0,48.733196
0.0,48.720543
0.0,48.707928
0.0,48.69509
0.0,48.68191
0.0,48.668186
0.0,48.653835
0.0,48.63888
0.0,48.623344
0.0,48.607403
0.0,48.590942
0.0,48.574013
0.0,48.556644
0.0,48.538864
0.0,48.520706
0.0,48.50218
0.0,48.4833
0.0,48.464085
0.0,48.44454
0.0,48.424667
0.0,48.404476
0.0,48.383957
0.0,48.36311
0.0,48.341938
0.0,48.320423
0.0,48.298576
0.0,48.27637
0.0,48.253815
0.0,48.230896
0.0,48.20761
0.0,48.183952
0.0,48.159924
0.0,48.135517
0.0,48.110737
0.0,48.085583
0.0,48.06006
0.0,48.03416
0.0,48.007908
0.0,47.981293
0.0,47.954334
0.0,47.927036
0.0,47.8994
0.0,47.871445
0.0,47.843174
0.0,47.814587
0.0,47.785706
0.0,47.75652
0.0,47.727047
0.0,47.69728
0.0,47.66722
0.0,47.636875
0.0,47.606365
0.0,47.575542
0.0,47.54441
0.0,47.512974
0.0,47.481224
0.0,47.449036
0.0,47.416687
0.0,47.384014
0.0,47.35101
0.0,47.317677
0.0,47.28388
0.0,47.2499
0.0,47.21558
0.0,47.18092
0.0,47.145912
0.0,47.110573
0.0,47.074898
0.0,47.03875
0.0,47.002434
0.0,46.965782
0.0,46.928814
0.0,46.89152
0.0,46.853924
0.0,46.81602
0.0,46.77783
0.0,46.739346
0.0,46.70059
0.0,46.66156
0.0,46.622265
0.0,46.58271
0.0,46.542904
0.0,46.502853
0.0,46.46256
0.0,46.422028
0.0,46.38126
0.0,46.340263
0.0,46.299034
0.0,46.257576
0.0,46.215897
0.0,46.173996
0.0,46.131866
0.0,46.08952
0.0,46.04695
0.0,46.00416
0.0,45.961147
0.0,45.917797
0.0,45.874367
0.0,45.83071
0.0,45.786835
0.0,45.742744
0.0,45.698433
0.0,45.653797
0.0,45.609085
0.0,45.564045
0.0,45.51882
0.0,45.473408
0.0,45.4278
0.0,45.38189
0.0,45.33581
0.0,45.289562
0.0,45.243134
0.0,45.19652
0.0,45.149624
0.0,45.102566
0.0,45.055225
0.0,45.00773
0.0,44.95983
0.0,44.911674
0.0,44.863262
0.0,44.814713
0.0,44.765995
0.0,44.71696
0.0,44.66772
0.0,44.61824
0.0,44.568478
0.0,44.518402
0.0,44.46797
0.0,44.41714
0.0,44.365864
0.0,44.314095
0.0,44.261772
0.0,44.20884
0.0,44.155235
0.0,44.100895
0.0,44.04576
0.0,43.989758
0.0,43.93274
0.0,43.874737
0.0,43.81569
0.0,43.755447
0.0,43.693665
0.0,43.63041
0.0,43.565914
0.0,43.500153
0.0,43.4332
0.0,43.364918
0.0,43.295403
0.0,43.224644
0.0,43.152653
0.0,43.07943
0.0,43.00502
0.0,42.92945
0.0,42.85278
0.0,42.775074
0.0,42.696392
0.0,42.616817
0.0,42.536427
0.0,42.45531
0.0,42.373558
0.0,42.291267
0.0,42.20852
0.0,42.12541
0.0,42.042038
0.0,41.958485
0.0,41.87484
0.0,41.791187
0.0,41.707603
0.0,41.624157
0.0,41.540924
0.0,41.457962
0.0,41.37533
0.0,41.293087
0.0,41.211273
0.0,41.129932
0.0,41.049095
0.0,40.9688
0.0,40.889072
0.0,40.809933
0.0,40.7314
0.0,40.653423
0.0,40.57609
0.0,40.499336
0.0,40.422997
0.0,40.346954
0.0,40.27155
0.0,40.197308
0.0,40.124233
0.0,40.052265
0.0,39.98117
0.0,39.911148
0.0,39.842342
0.0,39.774857
0.0,39.708633
0.0,39.643738
0.0,39.580196
0.0,39.517788
0.0,39.456432
0.0,39.39592
0.0,39.336403
0.0,39.277855
0.0,39.22023
0.0,39.163128
0.0,39.106644
0.0,39.05075
0.0,38.995472
0.0,38.94092
0.0,38.886986
0.0,38.83379
0.0,38.78206
0.0,38.732906
0.0,38.685417
0.0,38.639355
0.0,38.59501
0.0,38.552803
0.0,38.512707
0.0,38.47451
0.0,38.438007
0.0,38.403015
0.0,38.369366
0.0,38.33691
0.0,38.305515
0.0,38.27506
0.0,38.245445
0.0,38.216576
0.0,38.188374
0.0,38.160778
0.0,38.133724
0.0,38.107162
0.0,38.081055
0.0,38.055367
0.0,38.03007
0.0,38.005146
0.0,37.98057
0.0,37.956333
0.0,37.93242
0.0,37.908825
0.0,37.885544
0.0,37.86257
0.0,37.839905
0.0,37.817547
0.0,37.795498
0.0,37.773758
0.0,37.75233
0.0,37.73122
0.0,37.71043
0.0,37.689964
0.0,37.669827
0.0,37.650024
0.0,37.630558
0.0,37.61143
0.0,37.592655
0.0,37.57423
0.0,37.556164
0.0,37.538456
0.0,37.52112
0.0,37.504147
0.0,37.48755
0.0,37.471333
0.0,37.4555
0.0,37.440056
0.0,37.425003
0.0,37.410343
0.0,37.396084
0.0,37.382225
0.0,37.368774
