Env,A1,A2,A3,A4
0.002452495,0.002452495,0.0017341789,0.0017341763
-6.3329935e-08,-6.3329935e-08,-1.0523945e-07,-1.8626451e-08
0.0036843205,0.0036843205,0.0025906104,0.0026197885
0.0050768545,0.0050768545,0.003488726,0.0036910856
0.005026365,0.005026365,0.0033427067,0.0037656724
0.004089773,0.004089773,0.002577113,0.0032067534
0.0026531217,0.0026531217,0.0014607679,0.00229133
0.0009806011,0.0009806011,0.00016381602,0.0012229758
-0.00074941706,-0.00074941706,-0.0012067456,0.00014691996
-0.0024195819,-0.0024195819,-0.0025857207,-0.00083605666
-0.003956231,-0.003956231,-0.003936196,-0.0016587364
-0.0053159036,-0.0053159036,-0.0052397805,-0.0022781242
-0.006477191,-0.006477191,-0.0064907186,-0.0026694364
-0.0074334303,-0.0074334303,-0.00769113,-0.002821352
-0.008188342,-0.008188342,-0.00884812,-0.002731973
-0.008751848,-0.008751848,-0.0099710105,-0.0024059424
-0.009137743,-0.009137743,-0.0110699395,-0.0018526348
-0.00936259,-0.00936259,-0.012155471,-0.001085018
-0.00944414,-0.00944414,-0.013236973,-0.00011866835
-0.009399911,-0.009399911,-0.014322627,0.0010297464
-0.009247714,-0.009247714,-0.015419261,0.002341886
-0.009003729,-0.009003729,-0.016531268,0.003799176
-0.008683147,-0.008683147,-0.017661422,0.005383127
-0.008299516,-0.008299516,-0.01881066,0.0070751775
-0.007864513,-0.007864513,-0.01997727,0.008857303
-0.0073886076,-0.0073886076,-0.02115836,0.010711842
-0.006881084,-0.006881084,-0.022349741,0.012621314
-0.0063500726,-0.0063500726,-0.023545854,0.014568708
-0.005802467,-0.005802467,-0.024739908,0.016537422
-0.005244527,-0.005244527,-0.025924576,0.018511327
-0.0046813153,-0.0046813153,-0.02709141,0.020474738
-0.004117196,-0.004117196,-0.028231684,0.022412864
-0.0035567896,-0.0035567896,-0.029336784,0.024310268
-0.0030030205,-0.0030030205,-0.03039687,0.02615335
-0.0024590911,-0.0024590911,-0.031402804,0.027928155
-0.0019275419,-0.0019275419,-0.032345295,0.02962196
-0.0014098382,-0.0014098382,-0.03321419,0.031222446
-0.00090742455,-0.00090742455,-0.03400082,0.032718915
-0.00042123965,-0.00042123965,-0.03469562,0.034100603
4.734785e-05,4.734785e-05,-0.035290644,0.035357583
0.00049719965,0.00049719965,-0.03577839,0.036480628
0.0009271382,0.0009271382,-0.03615176,0.03746115
0.0013363954,0.0013363954,-0.036404505,0.038291812
0.0017245675,0.0017245675,-0.036530588,0.038966067
0.0020913407,0.0020913407,-0.03652494,0.039478306
0.002436209,0.002436209,-0.036383543,0.039823916
0.0027596364,0.0027596364,-0.036102425,0.039999466
0.003061461,0.003061461,-0.035678793,0.040002186
0.00334218,0.00334218,-0.03511049,0.039830457
0.0036021774,0.0036021774,-0.034396376,0.03948366
0.0038419964,0.0038419964,-0.033535782,0.038962025
0.00406231,0.00406231,-0.03252921,0.03826701
0.0042637875,0.0042637875,-0.03137786,0.037400644
0.0044474024,0.0044474024,-0.03008331,0.036365986
0.0046138475,0.0046138475,-0.028648473,0.035166837
0.004764397,0.004764397,-0.027076727,0.03380836
0.0049000904,0.0049000904,-0.02537186,0.032295924
0.0050223847,0.0050223847,-0.023538688,0.03063622
0.005132456,0.005132456,-0.02158234,0.028836181
0.0052315826,0.0052315826,-0.0195088,0.026903495
0.00532112,0.00532112,-0.017324695,0.024846543
0.00540238,0.00540238,-0.015036691,0.022674175
0.005476865,0.005476865,-0.012652461,0.020395845
0.0055459575,0.0055459575,-0.010179694,0.018021338
0.005610862,0.005610862,-0.0076271426,0.015561043
0.0056728856,0.0056728856,-0.005003077,0.013025158
0.0057330686,0.0057330686,-0.0023171394,0.010424612
0.0057923547,0.0057923547,0.0004215665,0.0077699227
0.0058518737,0.0058518737,0.0032027236,0.005073029
0.0059121945,0.0059121945,0.0060164714,0.0023446009
0.005974217,0.005974217,0.008852314,-0.00040362863
0.006038649,0.006038649,0.0116998395,-0.0031603
0.0061061154,0.0061061154,0.014548445,-0.0059139444
0.006176992,0.006176992,0.017386861,-0.008652739
0.006251965,0.006251965,0.02020478,-0.011365244
0.0063323597,0.0063323597,0.022991566,-0.014039348
0.006418817,0.006418817,0.025736755,-0.016663186
0.00651236,0.00651236,0.028429912,-0.019225242
0.0066138078,0.0066138078,0.031061009,-0.021714162
0.0067235394,0.0067235394,0.03361937,-0.024118684
0.006842361,0.006842361,0.036095455,-0.026428314
0.0069702263,0.0069702263,0.038479276,-0.028632855
0.007107491,0.007107491,0.040761255,-0.030722478
0.00725398,0.00725398,0.04293234,-0.03268826
0.007409695,0.007409695,0.044983715,-0.034521256
0.007574165,0.007574165,0.046906814,-0.036213692
0.0077472795,0.0077472795,0.04869394,-0.037758008
0.007928579,0.007928579,0.050337933,-0.03914751
0.008117495,0.008117495,0.051831786,-0.040376212
0.008313454,0.008313454,0.053169794,-0.04143895
0.008516037,0.008516037,0.0543467,-0.04233123
0.008724405,0.008724405,0.055357702,-0.04304924
0.008937211,0.008937211,0.0561988,-0.043590967
0.009153085,0.009153085,0.056866422,-0.04395473
0.009370568,0.009370568,0.05735795,-0.04413987
0.009588508,0.009588508,0.05767191,-0.044146635
0.009805595,0.009805595,0.057807527,-0.043975938
0.010021361,0.010021361,0.057765275,-0.043629125
0.010234878,0.010234878,0.057546444,-0.043108527
0.010445946,0.010445946,0.057153545,-0.042417113
0.010654536,0.010654536,0.056589864,-0.041558072
0.010860653,0.010860653,0.05585973,-0.040535748
0.011064822,0.011064822,0.054968316,-0.03935475
0.011267574,0.011267574,0.05392188,-0.03802046
0.011469865,0.011469865,0.052727126,-0.03653828
0.011672112,0.011672112,0.051391456,-0.03491501
0.011875523,0.011875523,0.049923215,-0.033157256
0.01208148,0.01208148,0.048331574,-0.031272385
0.012290907,0.012290907,0.046625454,-0.02926802
0.012505343,0.012505343,0.044814985,-0.027152201
0.012725653,0.012725653,0.042910155,-0.024933638
0.012953542,0.012953542,0.040921673,-0.022620643
0.013189852,0.013189852,0.038859986,-0.020222433
0.013435471,0.013435471,0.0367358,-0.017748704
0.013691174,0.013691174,0.034559745,-0.015208887
0.013956524,0.013956524,0.032341875,-0.012613781
0.014231223,0.014231223,0.03009243,-0.009973897
0.0145148495,0.0145148495,0.027821261,-0.0072997957
0.014806966,0.014806966,0.02553854,-0.0046023126
0.015106778,0.015106778,0.02325378,-0.0018920323
0.015413238,0.015413238,0.020976352,0.0008199175
0.015725566,0.015725566,0.018715473,0.0035234096
0.016042048,0.016042048,0.016479833,0.0062074736
0.016360678,0.016360678,0.014277103,0.008861252
0.016678963,0.016678963,0.012115025,0.011473708
0.016993966,0.016993966,0.010000386,0.014033748
0.017303785,0.017303785,0.007940306,0.016531687
0.017605685,0.017605685,0.0059411074,0.018957315
0.017897783,0.017897783,0.004009124,0.02130152
0.018178254,0.018178254,0.0021507242,0.023555713
0.018444877,0.018444877,0.00037122864,0.025711048
0.018696656,0.018696656,-0.001323659,0.027760623
0.018931769,0.018931769,-0.0029290759,0.029697157
0.01914929,0.01914929,-0.004440336,0.03151441
0.019348074,0.019348074,-0.0058530616,0.033206616
0.019526986,0.019526986,-0.0071637346,0.034768716
0.019685267,0.019685267,-0.008368922,0.036196075
0.01982226,0.01982226,-0.009465854,0.037485197
0.019937223,0.019937223,-0.010452329,0.03863275
0.020029826,0.020029826,-0.011326399,0.03963634
0.02009961,0.02009961,-0.012086658,0.040494088
0.02014615,0.02014615,-0.0127326595,0.04120484
0.020169599,0.020169599,-0.013263645,0.04176805
0.020169642,0.020169642,-0.013679857,0.042183764
0.020146592,0.020146592,-0.013981881,0.042452663
0.020100737,0.020100737,-0.01417062,0.04257636
0.020031948,0.020031948,-0.0142478375,0.042556364
0.019941103,0.019941103,-0.0142151965,0.042395417
0.019828737,0.019828737,-0.014074984,0.0420968
0.019695424,0.019695424,-0.013829913,0.041663807
0.019542286,0.019542286,-0.013482622,0.041100774
0.019370101,0.019370101,-0.013036659,0.040412314
0.019180305,0.019180305,-0.012495409,0.039603733
0.018973904,0.018973904,-0.011862766,0.03868031
0.018752541,0.018752541,-0.011142677,0.037648544
0.01851746,0.01851746,-0.010339537,0.036514357
0.018270425,0.018270425,-0.00945802,0.035284825
0.018013014,0.018013014,-0.00850278,0.03396693
0.017746499,0.017746499,-0.0074789575,0.032567568
0.01747273,0.01747273,-0.006391774,0.031094566
0.017192867,0.017192867,-0.0052468614,0.029555045
0.016908402,0.016908402,-0.0040495046,0.027956543
0.016620751,0.016620751,-0.0028057606,0.026307227
0.016331557,0.016331557,-0.0015212366,0.024614694
0.016042003,0.016042003,-0.00020204188,0.02288681
0.015753934,0.015753934,0.0011463956,0.021131722
0.015468381,0.015468381,0.0025179042,0.019357055
0.015186638,0.015186638,0.003906377,0.017570656
0.014909678,0.014909678,0.0053057033,0.01577997
0.014638624,0.014638624,0.006710053,0.013992565
0.014374174,0.014374174,0.008113246,0.012215562
0.014116943,0.014116943,0.009509061,0.010455909
0.0138675645,0.0138675645,0.010891792,0.00872051
0.013626324,0.013626324,0.012255361,0.0070156
0.0133937085,0.0133937085,0.01359413,0.005347711
0.013169798,0.013169798,0.014902391,0.0037224826
0.01295478,0.01295478,0.016174512,0.0021459495
0.012748976,0.012748976,0.01740559,0.00062349305
0.012552527,0.012552527,0.018590853,-0.00084007485
0.012365443,0.012365443,0.019724963,-0.0022393041
0.012187876,0.012187876,0.020804193,-0.0035701133
0.012019854,0.012019854,0.021824202,-0.0048281266
0.011861013,0.011861013,0.022780789,-0.0060098576
0.011711384,0.011711384,0.023670569,-0.0071117193
0.011570825,0.011570825,0.024490409,-0.008130844
0.011439147,0.011439147,0.025237361,-0.009064374
0.011315865,0.011315865,0.025908647,-0.009910336
0.011200944,0.011200944,0.026502352,-0.010666895
0.011093915,0.011093915,0.027016306,-0.01133255
0.010994421,0.010994421,0.027449066,-0.011906299
0.010902247,0.010902247,0.02779978,-0.012387571
0.010816988,0.010816988,0.028067464,-0.012775999
0.01073839,0.01073839,0.028251909,-0.0130716665
0.010666103,0.010666103,0.028353084,-0.013275183
0.010599829,0.010599829,0.028371384,-0.013387235
0.010539181,0.010539181,0.02830767,-0.013409174
0.010483923,0.010483923,0.028162932,-0.013342553
0.010434001,0.010434001,0.027938856,-0.013188936
0.01038891,0.01038891,0.027637085,-0.012950722
0.010348569,0.010348569,0.027259788,-0.012630291
