Env,x,y,z
0.0,-33.02162,5.017344,-2.437476
0.0,-33.075584,4.719158,-2.418481
0.0,-33.12681,4.4233356,-2.3963828
0.0,-33.175144,4.1305733,-2.371436
0.0,-33.220455,3.8415437,-2.343887
0.0,-33.262638,3.556919,-2.3139906
0.0,-33.301575,3.2773309,-2.282014
0.0,-33.337223,3.0034285,-2.248225
0.0,-33.369534,2.7358441,-2.2128901
0.0,-33.39848,2.4751503,-2.1762671
0.0,-33.42409,2.221942,-2.1385975
0.0,-33.44638,1.9767435,-2.1001182
0.0,-33.465424,1.7400982,-2.0610497
0.0,-33.481304,1.5124792,-2.021595
0.0,-33.494118,1.2943397,-1.9819393
0.0,-33.503998,1.0861,-1.9422636
0.0,-33.511078,0.8881377,-1.9027143
0.0,-33.515553,0.70081145,-1.8634486
0.0,-33.517574,0.5244061,-1.8245854
0.0,-33.517326,0.35917354,-1.7862387
0.0,-33.515038,0.20533359,-1.7485089
0.0,-33.510895,0.0630461,-1.7114868
0.0,-33.50511,-0.06756675,-1.6752405
0.0,-33.497906,-0.18644035,-1.6398072
0.0,-33.48951,-0.29353166,-1.6052198
0.0,-33.48011,-0.38887775,-1.5714917
0.0,-33.469917,-0.4725474,-1.5386391
0.0,-33.45915,-0.5446564,-1.5066614
0.0,-33.447975,-0.6053504,-1.475585
0.0,-33.436577,-0.65482867,-1.4454055
0.0,-33.425114,-0.69332385,-1.4161425
0.0,-33.41372,-0.7211261,-1.387804
0.0,-33.40251,-0.73853695,-1.3603997
0.0,-33.3916,-0.7459024,-1.333951
0.0,-33.381077,-0.74359024,-1.308476
0.0,-33.370975,-0.7320137,-1.2839966
0.0,-33.361347,-0.7115903,-1.2605195
0.0,-33.35222,-0.68276596,-1.2380748
0.0,-33.34357,-0.6460295,-1.2166886
0.0,-33.335392,-0.6018517,-1.1963792
0.0,-33.327606,-0.55076337,-1.1771684
0.0,-33.32019,-0.49325943,-1.1590753
0.0,-33.31303,-0.42987227,-1.142128
0.0,-33.30605,-0.36114573,-1.1263337
0.0,-33.299145,-0.28761244,-1.1116996
0.0,-33.29219,-0.20982742,-1.0982242
0.0,-33.285065,-0.12833905,-1.0858698
0.0,-33.277657,-0.043687582,-1.0746088
0.0,-33.26982,0.043559074,-1.0643973
0.0,-33.26145,0.13288379,-1.0551987
0.0,-33.252403,0.22373295,-1.0469632
0.0,-33.242558,0.31557226,-1.0396295
0.0,-33.2318,0.40789115,-1.0331516
0.0,-33.220036,0.50018334,-1.0274515
0.0,-33.207184,0.5919564,-1.0224361
0.0,-33.193157,0.6827209,-1.0180049
0.0,-33.177914,0.7720134,-1.0140424
0.0,-33.161396,0.8593743,-1.010457
0.0,-33.143585,0.9443871,-1.007144
0.0,-33.124466,1.0266389,-1.0040216
0.0,-33.104057,1.1057504,-1.0010133
0.0,-33.08236,1.1813473,-0.99802876
0.0,-33.05943,1.2531039,-0.9950123
0.0,-33.035305,1.3206992,-0.9918957
0.0,-33.010056,1.383862,-0.98862934
0.0,-32.983765,1.4423206,-0.9851608
0.0,-32.956524,1.4958715,-0.9814434
0.0,-32.928417,1.5442971,-0.9774327
0.0,-32.899563,1.5874386,-0.9730978
0.0,-32.870075,1.6251675,-0.96840525
0.0,-32.84006,1.6573594,-0.9633274
0.0,-32.809673,1.6839625,-0.9578481
0.0,-32.778984,1.7048972,-0.95193434
0.0,-32.748173,1.720171,-0.94558764
0.0,-32.71733,1.729765,-0.93878603
0.0,-32.686592,1.7337371,-0.93153477
0.0,-32.656067,1.7321208,-0.92382956
0.0,-32.625862,1.7250104,-0.9156618
0.0,-32.59609,1.7125028,-0.9070506
0.0,-32.56684,1.694736,-0.8980093
0.0,-32.538216,1.6718614,-0.8885455
0.0,-32.51027,1.6440105,-0.8786869
0.0,-32.483086,1.6114013,-0.86845636
0.0,-32.45672,1.574223,-0.85788774
0.0,-32.431213,1.5326822,-0.8470082
0.0,-32.406593,1.4870079,-0.8358617
0.0,-32.382904,1.4374548,-0.8244834
0.0,-32.36013,1.3842657,-0.8129177
0.0,-32.3383,1.3277078,-0.8012128
0.0,-32.317383,1.2680483,-0.7893977
0.0,-32.29737,1.2055783,-0.7775283
0.0,-32.27823,1.1405654,-0.76562595
0.0,-32.25995,1.073319,-0.7537379
0.0,-32.24247,1.0041192,-0.7419009
0.0,-32.225758,0.93328345,-0.7301583
0.0,-32.20975,0.861104,-0.71854115
0.0,-32.194405,0.7878859,-0.7071028
0.0,-32.179657,0.71392465,-0.6958666
0.0,-32.165455,0.6395304,-0.68486977
0.0,-32.15174,0.5650028,-0.67413473
0.0,-32.13845,0.49062884,-0.6636939
0.0,-32.125526,0.41671193,-0.65356016
0.0,-32.11292,0.343529,-0.6437516
0.0,-32.10057,0.2713654,-0.63428116
0.0,-32.088432,0.20048475,-0.6251521
0.0,-32.076473,0.13116717,-0.61637735
0.0,-32.06462,0.06364334,-0.6079531
