Env,x,y,z
0.0,-0.09098353,0.14919291,-0.018707838
0.0,-0.0899351,0.14434458,-0.009851869
0.0,-0.08885251,0.1398152,-0.0004580617
0.0,-0.08773459,0.13559073,0.009427141
0.0,-0.08658025,0.13165826,0.019755688
0.0,-0.085388474,0.12800322,0.030478187
0.0,-0.08415801,0.12461236,0.04154416
0.0,-0.0828879,0.12147282,0.052902278
0.0,-0.08157755,0.11857135,0.06450066
0.0,-0.08022682,0.11589572,0.076286994
0.0,-0.078835815,0.113433965,0.08820898
0.0,-0.07740499,0.111175254,0.10021455
0.0,-0.075934984,0.109109186,0.11225188
0.0,-0.07442671,0.10722683,0.124269895
0.0,-0.07288143,0.10552032,0.13621856
0.0,-0.07130036,0.10398127,0.14804873
0.0,-0.06968512,0.10260358,0.15971258
0.0,-0.06803735,0.10138166,0.17116399
0.0,-0.06635882,0.10030995,0.18235838
0.0,-0.06465145,0.09938459,0.19325313
0.0,-0.0629172,0.09860254,0.20380755
0.0,-0.061158217,0.09796089,0.21398333
0.0,-0.059376508,0.09745609,0.22374418
0.0,-0.057574097,0.097086556,0.23305646
0.0,-0.05575331,0.09685165,0.24188896
0.0,-0.05391616,0.09674817,0.25021297
0.0,-0.052064672,0.09677496,0.25800243
0.0,-0.05020093,0.096930325,0.26523417
0.0,-0.048326917,0.097212315,0.27188748
0.0,-0.04644452,0.09761901,0.27794445
0.0,-0.044555623,0.098147675,0.2833901
0.0,-0.04266203,0.09879511,0.28821215
0.0,-0.04076535,0.09955783,0.29240087
0.0,-0.03886739,0.10043174,0.29594952
0.0,-0.036969934,0.101411,0.29885402
0.0,-0.0350748,0.102490485,0.30111286
0.0,-0.033183474,0.10366304,0.30272746
0.0,-0.0312975,0.10492212,0.30370122
0.0,-0.029418278,0.106259115,0.3040407
0.0,-0.027547088,0.107665405,0.30375445
0.0,-0.025685128,0.109131455,0.30285344
0.0,-0.023833573,0.110646665,0.30135125
0.0,-0.021993473,0.112200916,0.2992632
0.0,-0.020165768,0.113782406,0.2966071
0.0,-0.018351454,0.11538011,0.29340255
0.0,-0.016551483,0.11698145,0.28967124
0.0,-0.014766607,0.118573755,0.28543636
0.0,-0.012997642,0.120145015,0.28072286
0.0,-0.011245519,0.12168283,0.2755576
0.0,-0.009510823,0.12317425,0.26996815
0.0,-0.007794395,0.12460747,0.26398408
0.0,-0.006096944,0.12597091,0.25763553
0.0,-0.0044191405,0.12725286,0.25095403
0.0,-0.0027617589,0.12844305,0.24397185
0.0,-0.0011254176,0.12953117,0.23672193
0.0,0.0004890971,0.13050826,0.22923799
0.0,0.0020812713,0.13136578,0.22155416
0.0,0.0036504045,0.13209671,0.21370426
0.0,0.0051960014,0.13269435,0.20572297
0.0,0.006717466,0.13315393,0.19764502
0.0,0.008214232,0.13347164,0.18950424
0.0,0.0096859075,0.13364409,0.18133475
