Env,air_speed
0.0,35.15821
0.0,35.11845
0.0,35.076576
0.0,35.032642
0.0,34.98671
0.0,34.93885
0.0,34.889153
0.0,34.837715
0.0,34.784645
0.0,34.73006
0.0,34.674084
0.0,34.616848
0.0,34.558483
0.0,34.49913
0.0,34.43892
0.0,34.37802
0.0,34.31653
0.0,34.25457
0.0,34.192265
0.0,34.129753
0.0,34.067142
0.0,34.004498
0.0,33.9419
0.0,33.879417
0.0,33.817104
0.0,33.755016
0.0,33.69318
0.0,33.63161
0.0,33.57034
0.0,33.50937
0.0,33.448658
0.0,33.388195
0.0,33.327995
0.0,33.268032
0.0,33.20823
0.0,33.148586
0.0,33.089108
0.0,33.029697
0.0,32.97032
0.0,32.910954
0.0,32.851555
0.0,32.79207
0.0,32.732456
0.0,32.672676
0.0,32.612694
0.0,32.55248
0.0,32.492004
0.0,32.431248
0.0,32.370182
0.0,32.30879
0.0,32.24705
0.0,32.18499
0.0,32.122604
0.0,32.0599
0.0,31.996872
0.0,31.933544
0.0,31.869926
0.0,31.806032
0.0,31.741884
0.0,31.677505
0.0,31.612919
0.0,31.548155
0.0,31.48324
0.0,31.418205
0.0,31.353083
0.0,31.287897
0.0,31.222685
0.0,31.157473
0.0,31.092289
0.0,31.027159
0.0,30.962114
0.0,30.89717
0.0,30.832354
0.0,30.767683
0.0,30.703169
0.0,30.638834
0.0,30.574684
0.0,30.51073
0.0,30.446978
0.0,30.38343
0.0,30.320087
0.0,30.256952
0.0,30.194021
0.0,30.131289
0.0,30.068747
0.0,30.006392
0.0,29.944212
0.0,29.882198
0.0,29.82034
0.0,29.758625
0.0,29.697046
0.0,29.63559
0.0,29.574242
0.0,29.512999
0.0,29.451841
0.0,29.390764
0.0,29.329762
0.0,29.268822
0.0,29.207935
0.0,29.147102
0.0,29.086313
0.0,29.025566
0.0,28.964863
0.0,28.9042
0.0,28.843575
0.0,28.78299
0.0,28.722452
0.0,28.66196
0.0,28.60152
0.0,28.541142
0.0,28.480824
0.0,28.42058
0.0,28.360418
0.0,28.30034
0.0,28.24036
0.0,28.180489
0.0,28.12073
0.0,28.061094
0.0,28.001593
0.0,27.942234
0.0,27.883024
0.0,27.823975
0.0,27.765093
0.0,27.70638
0.0,27.647852
0.0,27.589508
0.0,27.531359
0.0,27.473404
0.0,27.415651
0.0,27.3581
0.0,27.300758
0.0,27.243626
0.0,27.186699
0.0,27.129984
0.0,27.073477
0.0,27.017178
0.0,26.961086
0.0,26.9052
0.0,26.849514
0.0,26.794027
0.0,26.738733
0.0,26.683636
0.0,26.628723
0.0,26.573994
0.0,26.519445
0.0,26.46507
0.0,26.410866
0.0,26.356827
0.0,26.30295
0.0,26.24923
0.0,26.195665
0.0,26.14225
0.0,26.088982
0.0,26.035856
0.0,25.982872
0.0,25.930027
0.0,25.87732
0.0,25.824747
0.0,25.77231
0.0,25.720007
0.0,25.667841
0.0,25.615807
0.0,25.56391
0.0,25.51215
0.0,25.46053
0.0,25.409048
0.0,25.357712
0.0,25.306522
0.0,25.25548
0.0,25.204594
0.0,25.153866
0.0,25.103298
0.0,25.052896
0.0,25.002666
0.0,24.952612
0.0,24.902737
0.0,24.85305
0.0,24.803553
0.0,24.754251
0.0,24.70515
0.0,24.65626
0.0,24.607578
0.0,24.559114
0.0,24.51087
0.0,24.462854
0.0,24.415071
0.0,24.367523
0.0,24.320217
0.0,24.273155
0.0,24.226345
0.0,24.179787
0.0,24.133486
0.0,24.087446
0.0,24.041672
0.0,23.996166
0.0,23.95093
0.0,23.905966
0.0,23.861282
0.0,23.816875
0.0,23.772749
0.0,23.728907
0.0,23.68535
0.0,23.64208
0.0,23.599098
0.0,23.55641
0.0,23.514011
0.0,23.471905
0.0,23.430092
0.0,23.388575
0.0,23.347355
0.0,23.306433
0.0,23.265808
0.0,23.225483
0.0,23.185461
0.0,23.145739
0.0,23.106318
0.0,23.067198
0.0,23.028385
0.0,22.989876
0.0,22.951672
0.0,22.913774
0.0,22.876184
0.0,22.838903
0.0,22.801931
0.0,22.76527
0.0,22.728922
0.0,22.692884
0.0,22.657164
0.0,22.62176
0.0,22.58667
0.0,22.551899
0.0,22.517448
0.0,22.48332
0.0,22.449514
0.0,22.416033
0.0,22.382877
0.0,22.350048
0.0,22.317549
0.0,22.28538
0.0,22.253542
0.0,22.22204
0.0,22.190874
0.0,22.160046
0.0,22.129555
0.0,22.099405
0.0,22.0696
0.0,22.040136
0.0,22.011019
0.0,21.982246
0.0,21.953823
0.0,21.92575
0.0,21.89803
0.0,21.87066
0.0,21.843645
0.0,21.816984
0.0,21.79068
0.0,21.764734
0.0,21.739147
0.0,21.713919
0.0,21.68905
0.0,21.664541
0.0,21.640396
0.0,21.616613
0.0,21.593193
0.0,21.570135
0.0,21.547441
0.0,21.525114
0.0,21.50315
0.0,21.481554
0.0,21.460323
0.0,21.439457
0.0,21.418959
0.0,21.398825
0.0,21.379059
0.0,21.359657
0.0,21.340624
0.0,21.321957
0.0,21.303656
0.0,21.285723
0.0,21.268156
0.0,21.250954
0.0,21.234118
0.0,21.217648
0.0,21.201546
0.0,21.185808
0.0,21.170437
0.0,21.155554
0.0,21.140926
0.0,21.126791
0.0,21.113037
0.0,21.099669
0.0,21.086689
0.0,21.074097
0.0,21.061893
0.0,21.05008
0.0,21.038652
0.0,21.027615
0.0,21.016958
0.0,21.00669
0.0,20.996803
0.0,20.987297
0.0,20.97817
0.0,20.969423
0.0,20.96105
0.0,20.953054
0.0,20.945433
0.0,20.938185
0.0,20.931309
0.0,20.924809
0.0,20.918676
0.0,20.912916
0.0,20.907524
0.0,20.902504
0.0,20.897854
0.0,20.893572
0.0,20.88966
0.0,20.886114
0.0,20.882938
0.0,20.880129
0.0,20.87769
0.0,20.875616
0.0,20.87391
0.0,20.872574
0.0,20.871603
0.0,20.871002
0.0,20.870764
0.0,20.870895
0.0,20.871391
0.0,20.872253
0.0,20.873482
0.0,20.875078
0.0,20.877039
0.0,20.879364
0.0,20.882053
0.0,20.885105
0.0,20.888525
0.0,20.892303
0.0,20.896444
0.0,20.90095
0.0,20.905813
0.0,20.911037
0.0,20.91662
0.0,20.922564
0.0,20.928865
0.0,20.935524
0.0,20.942537
0.0,20.949905
0.0,20.95763
0.0,20.965706
0.0,20.974134
0.0,20.982918
0.0,20.992046
0.0,21.001528
0.0,21.01135
0.0,21.021519
0.0,21.032038
0.0,21.0429
0.0,21.054104
0.0,21.065643
0.0,21.077526
0.0,21.089746
0.0,21.102304
0.0,21.115196
0.0,21.128422
0.0,21.141977
0.0,21.155865
0.0,21.170082
0.0,21.184626
0.0,21.199493
0.0,21.21469
0.0,21.230207
0.0,21.246046
0.0,21.262205
0.0,21.27868
0.0,21.295475
0.0,21.312584
0.0,21.330008
0.0,21.347744
0.0,21.36579
0.0,21.384146
0.0,21.40281
0.0,21.42178
0.0,21.441055
0.0,21.460634
0.0,21.480513
0.0,21.50069
0.0,21.521168
0.0,21.54194
0.0,21.56301
0.0,21.584496
0.0,21.606287
0.0,21.628263
0.0,21.650661
0.0,21.673367
0.0,21.696375
0.0,21.719692
0.0,21.74331
0.0,21.767237
0.0,21.791468
0.0,21.815994
0.0,21.840822
0.0,21.865946
0.0,21.891361
0.0,21.917059
0.0,21.943169
0.0,21.969574
0.0,21.996279
0.0,22.023275
0.0,22.050571
0.0,22.078167
0.0,22.106047
0.0,22.13422
0.0,22.162682
0.0,22.191551
0.0,22.22071
0.0,22.25016
0.0,22.279907
0.0,22.310066
0.0,22.340532
0.0,22.371292
0.0,22.402344
0.0,22.433706
0.0,22.465336
0.0,22.49736
0.0,22.529675
0.0,22.562252
0.0,22.595116
0.0,22.628227
0.0,22.661655
0.0,22.695509
0.0,22.729666
0.0,22.76413
0.0,22.798862
0.0,22.833895
0.0,22.869215
0.0,22.904816
0.0,22.940693
0.0,22.976833
0.0,23.013231
0.0,23.049826
0.0,23.086563
0.0,23.123516
0.0,23.160677
0.0,23.198042
0.0,23.235603
0.0,23.273403
0.0,23.311388
0.0,23.349596
0.0,23.388144
0.0,23.426908
0.0,23.465897
0.0,23.505102
0.0,23.544525
0.0,23.584274
0.0,23.624252
0.0,23.664452
0.0,23.704874
0.0,23.745516
0.0,23.786373
0.0,23.827444
0.0,23.868723
0.0,23.9102
0.0,23.951872
0.0,23.993732
0.0,24.035776
0.0,24.077995
0.0,24.120388
0.0,24.162945
0.0,24.205664
0.0,24.248537
0.0,24.291523
0.0,24.334663
0.0,24.377947
0.0,24.421333
0.0,24.46486
0.0,24.508482
0.0,24.55203
0.0,24.595678
0.0,24.63942
0.0,24.683258
0.0,24.72718
0.0,24.77119
0.0,24.815477
0.0,24.859787
0.0,24.904234
0.0,24.948936
0.0,24.993773
0.0,25.038609
0.0,25.083635
0.0,25.128786
0.0,25.174063
0.0,25.219463
0.0,25.264984
0.0,25.310621
0.0,25.356363
0.0,25.402216
0.0,25.448164
0.0,25.494213
0.0,25.54035
0.0,25.586575
0.0,25.63288
0.0,25.67926
0.0,25.72572
0.0,25.77225
0.0,25.818844
0.0,25.865501
0.0,25.912218
0.0,25.958992
0.0,26.00582
0.0,26.052635
0.0,26.099508
0.0,26.146431
0.0,26.193401
0.0,26.240417
0.0,26.287474
0.0,26.334505
0.0,26.381582
0.0,26.428694
0.0,26.475843
0.0,26.523026
0.0,26.57024
0.0,26.617481
0.0,26.664751
0.0,26.712042
0.0,26.759357
0.0,26.806692
0.0,26.854042
0.0,26.901413
0.0,26.948801
0.0,26.9962
0.0,27.04362
0.0,27.091051
0.0,27.138494
0.0,27.185951
0.0,27.233423
0.0,27.280909
0.0,27.328407
0.0,27.37592
0.0,27.423447
0.0,27.470999
0.0,27.51857
0.0,27.566164
0.0,27.613783
0.0,27.661432
0.0,27.70912
0.0,27.756844
0.0,27.804619
0.0,27.852444
0.0,27.900337
0.0,27.9483
0.0,27.99635
0.0,28.044493
0.0,28.092749
0.0,28.141132
0.0,28.189663
0.0,28.23836
0.0,28.28725
0.0,28.336359
0.0,28.385717
0.0,28.435286
0.0,28.48519
0.0,28.535461
0.0,28.586159
0.0,28.637335
0.0,28.68905
0.0,28.74137
0.0,28.79438
0.0,28.84816
0.0,28.902813
0.0,28.95845
0.0,29.015198
0.0,29.073187
0.0,29.13258
0.0,29.193548
0.0,29.256283
0.0,29.320919
0.0,29.387793
0.0,29.457165
0.0,29.52933
0.0,29.604622
0.0,29.683401
0.0,29.76607
0.0,29.853086
0.0,29.944937
0.0,30.042166
0.0,30.14537
0.0,30.255201
0.0,30.37238
0.0,30.497671
0.0,30.631924
0.0,30.776037
0.0,30.930984
0.0,31.097794
0.0,31.277565
0.0,31.471441
0.0,31.680607
0.0,31.906282
0.0,32.149696
0.0,32.412067
0.0,32.694572
0.0,32.998314
0.0,33.324284
0.0,33.673298
0.0,34.045963
0.0,34.44262
0.0,34.862946
0.0,35.306858
0.0,35.773495
0.0,36.261486
0.0,36.76894
0.0,37.2934
0.0,37.831894
0.0,38.38093
0.0,38.936626
0.0,39.494766
0.0,40.05097
0.0,40.600838
0.0,41.14012
0.0,41.66486
0.0,42.17156
0.0,42.657253
0.0,43.1196
0.0,43.55692
0.0,43.968155
0.0,44.352837
0.0,44.711006
0.0,45.043137
0.0,45.350037
0.0,45.63277
0.0,45.89255
0.0,46.130726
0.0,46.348656
0.0,46.547745
0.0,46.72977
0.0,46.89572
0.0,47.046986
0.0,47.18497
0.0,47.31059
0.0,47.424862
0.0,47.528748
0.0,47.623108
0.0,47.70919
0.0,47.78738
0.0,47.858467
0.0,47.923107
0.0,47.981857
0.0,48.03522
0.0,48.083633
0.0,48.127495
0.0,48.167152
0.0,48.202938
0.0,48.235138
0.0,48.264004
0.0,48.28978
0.0,48.31268
0.0,48.332882
0.0,48.350555
0.0,48.365856
0.0,48.378906
0.0,48.38983
0.0,48.398743
0.0,48.40573
0.0,48.410896
0.0,48.414307
0.0,48.41606
0.0,48.416416
0.0,48.41588
0.0,48.414253
0.0,48.41148
0.0,48.407417
0.0,48.40204
0.0,48.395405
0.0,48.38759
0.0,48.378803
0.0,48.368973
0.0,48.358173
0.0,48.346474
0.0,48.33393
0.0,48.32059
0.0,48.306496
0.0,48.29169
0.0,48.2762
0.0,48.260048
0.0,48.24326
0.0,48.225853
0.0,48.207836
0.0,48.18922
0.0,48.170013
0.0,48.150215
0.0,48.12984
0.0,48.10887
0.0,48.08732
0.0,48.065178
0.0,48.042454
0.0,48.019142
0.0,47.995235
0.0,47.97075
0.0,47.94568
0.0,47.92002
0.0,47.893787
0.0,47.866962
0.0,47.839573
0.0,47.8116
0.0,47.783073
0.0,47.753975
0.0,47.72431
0.0,47.6941
0.0,47.663326
0.0,47.631996
0.0,47.600105
0.0,47.567646
0.0,47.534615
0.0,47.501007
0.0,47.46681
0.0,47.432007
0.0,47.3967
0.0,47.360744
0.0,47.32411
0.0,47.286785
0.0,47.248745
0.0,47.209835
0.0,47.170307
0.0,47.12998
0.0,47.088806
0.0,47.04677
0.0,47.003696
0.0,46.959835
0.0,46.91498
0.0,46.86909
0.0,46.822132
0.0,46.77405
0.0,46.724796
0.0,46.67419
0.0,46.62246
0.0,46.569378
0.0,46.514896
0.0,46.45894
0.0,46.401436
0.0,46.342308
0.0,46.281483
0.0,46.218853
0.0,46.154335
0.0,46.087822
0.0,46.019196
0.0,45.94834
0.0,45.875126
0.0,45.799416
0.0,45.721054
0.0,45.639893
0.0,45.555744
0.0,45.468445
0.0,45.3778
0.0,45.2836
0.0,45.185635
0.0,45.083683
0.0,44.9775
0.0,44.866848
0.0,44.75146
0.0,44.631073
0.0,44.505405
0.0,44.374058
0.0,44.237
0.0,44.09378
0.0,43.944103
0.0,43.787674
0.0,43.624187
0.0,43.453236
0.0,43.274784
0.0,43.088306
0.0,42.89367
0.0,42.690636
0.0,42.47899
0.0,42.258427
0.0,42.028942
0.0,41.790413
0.0,41.54279
0.0,41.28605
0.0,41.02015
0.0,40.74533
0.0,40.461662
0.0,40.169525
0.0,39.869015
0.0,39.560688
0.0,39.24503
0.0,38.92273
0.0,38.5944
0.0,38.260586
0.0,37.92219
0.0,37.579998
0.0,37.234863
0.0,36.887657
0.0,36.539295
0.0,36.190704
0.0,35.8428
0.0,35.496502
0.0,35.15271
0.0,34.81227
0.0,34.476017
0.0,34.14471
0.0,33.81906
0.0,33.499714
0.0,33.18716
0.0,32.882004
0.0,32.584675
0.0,32.295437
0.0,32.014282
0.0,31.741539
0.0,31.477629
0.0,31.222637
0.0,30.976694
0.0,30.73964
0.0,30.511513
0.0,30.292177
0.0,30.081469
0.0,29.879189
0.0,29.685123
0.0,29.49903
0.0,29.32066
0.0,29.149746
0.0,28.986012
0.0,28.829178
0.0,28.678957
0.0,28.535069
0.0,28.397236
0.0,28.265171
0.0,28.138603
0.0,28.017267
0.0,27.900904
0.0,27.789255
0.0,27.682089
0.0,27.579165
0.0,27.480257
0.0,27.385155
0.0,27.293648
0.0,27.205547
0.0,27.120667
0.0,27.038826
0.0,26.959858
0.0,26.88361
0.0,26.809927
0.0,26.73867
0.0,26.66971
0.0,26.602917
0.0,26.538174
0.0,26.475306
0.0,26.414282
0.0,26.35493
0.0,26.297209
0.0,26.24106
0.0,26.186338
0.0,26.13315
0.0,26.08133
0.0,26.030706
0.0,25.981194
0.0,25.932657
0.0,25.8852
0.0,25.838915
0.0,25.793728
0.0,25.749725
0.0,25.706963
0.0,25.665207
0.0,25.624405
0.0,25.584593
0.0,25.545645
0.0,25.507526
0.0,25.470198
0.0,25.433212
0.0,25.396706
0.0,25.360903
0.0,25.326015
0.0,25.292007
0.0,25.25875
0.0,25.226063
0.0,25.194109
0.0,25.162865
0.0,25.131796
0.0,25.10068
0.0,25.069912
0.0,25.040083
0.0,25.01129
0.0,24.98342
0.0,24.956383
0.0,24.93011
0.0,24.904545
0.0,24.879635
0.0,24.855345
0.0,24.831644
0.0,24.808506
0.0,24.785912
0.0,24.763842
0.0,24.742287
0.0,24.721233
0.0,24.700672
0.0,24.6806
0.0,24.661007
0.0,24.641891
0.0,24.623251
0.0,24.605082
0.0,24.587383
0.0,24.57015
0.0,24.553389
0.0,24.537092
0.0,24.521265
0.0,24.505903
0.0,24.49101
0.0,24.47659
0.0,24.462631
0.0,24.449144
0.0,24.436127
0.0,24.42358
0.0,24.411503
0.0,24.399899
0.0,24.388762
0.0,24.3781
0.0,24.367905
0.0,24.35818
0.0,24.348927
0.0,24.340143
0.0,24.331831
0.0,24.323988
0.0,24.316616
0.0,24.30971
0.0,24.303272
0.0,24.297304
0.0,24.291801
0.0,24.286766
0.0,24.2822
0.0,24.278097
0.0,24.274458
0.0,24.271284
