Env,px,py,pz,q1,q2,q3,q4,vx,vy,vz,wx,wy,wz
0.0,0.0,0.0,4.970485,0.23743181,-0.14360383,-0.5285047,0.80230105,-11.169408,27.982792,0.48735967,0.038103927,-0.07314922,0.19808042
0.0,0.0,0.0,4.975359,0.23792005,-0.14356133,-0.52765036,0.80272627,-11.225817,27.9481,0.48463875,0.03984047,-0.072294444,0.19536406
0.0,0.0,0.0,4.9802055,0.23841076,-0.14351387,-0.5268085,0.80314183,-11.282136,27.913303,0.4819769,0.04148715,-0.07146488,0.19271109
0.0,0.0,0.0,4.9850254,0.23890376,-0.14346178,-0.525979,0.80354834,-11.3383465,27.878414,0.47937053,0.04303938,-0.07066345,0.19013149
0.0,0.0,0.0,4.989819,0.23939875,-0.14340529,-0.52516127,0.8039458,-11.394429,27.843445,0.47681442,0.04449362,-0.069892764,0.18763523
0.0,0.0,0.0,4.9945874,0.23989555,-0.14334473,-0.52435505,0.80433476,-11.450366,27.808405,0.4743022,0.045847137,-0.06915507,0.18523209
0.0,0.0,0.0,4.9993305,0.24039386,-0.14328037,-0.52355975,0.80471534,-11.506141,27.773304,0.47183058,0.04709652,-0.0684529,0.18293062
0.0,0.0,0.0,5.004049,0.24089348,-0.14321256,-0.52277493,0.8050882,-11.561737,27.738153,0.46939313,0.04823994,-0.06778813,0.18073964
0.0,0.0,0.0,5.008743,0.24139413,-0.14314155,-0.52199996,0.80545354,-11.617141,27.702961,0.46698567,0.049275417,-0.06716272,0.17866705
0.0,0.0,0.0,5.0134125,0.24189563,-0.1430677,-0.5212344,0.80581194,-11.6723385,27.667736,0.4646038,0.050201166,-0.06657845,0.17672001
0.0,0.0,0.0,5.0180583,0.24239771,-0.1429913,-0.52047753,0.8061638,-11.727316,27.632484,0.4622412,0.051016837,-0.0660365,0.17490585
0.0,0.0,0.0,5.0226808,0.24290013,-0.14291266,-0.5197287,0.80650955,-11.782063,27.597216,0.4598937,0.051721662,-0.06553829,0.17323075
0.0,0.0,0.0,5.02728,0.24340267,-0.14283207,-0.5189873,0.8068497,-11.836567,27.561935,0.45755592,0.05231575,-0.065084785,0.17170054
0.0,0.0,0.0,5.0318556,0.24390513,-0.14274985,-0.51825255,0.80718476,-11.890821,27.526648,0.4552268,0.052798197,-0.064677365,0.1703195
0.0,0.0,0.0,5.036408,0.24440725,-0.14266628,-0.5175237,0.8075152,-11.944817,27.491358,0.45289773,0.05317113,-0.06431603,0.16909315
0.0,0.0,0.0,5.040937,0.24490885,-0.14258166,-0.51680005,0.80784154,-11.998546,27.45607,0.4505662,0.05343498,-0.06400155,0.16802482
0.0,0.0,0.0,5.0454426,0.24540974,-0.14249627,-0.51608086,0.8081643,-12.052004,27.420788,0.44822872,0.053591006,-0.06373422,0.16711766
0.0,0.0,0.0,5.049925,0.2459097,-0.14241038,-0.5153653,0.808484,-12.105186,27.385513,0.445882,0.053640753,-0.06351415,0.16637409
0.0,0.0,0.0,5.0543838,0.24640855,-0.14232427,-0.5146526,0.8088012,-12.15809,27.350248,0.4435221,0.053586334,-0.063341215,0.165796
0.0,0.0,0.0,5.058819,0.24690612,-0.14223818,-0.513942,0.80911636,-12.2107115,27.314995,0.4411457,0.053430095,-0.06321511,0.16538465
0.0,0.0,0.0,5.06323,0.24740225,-0.14215241,-0.5132327,0.8094301,-12.263052,27.279753,0.43874976,0.053174626,-0.06313541,0.16514058
0.0,0.0,0.0,5.0676174,0.24789673,-0.14206712,-0.51252383,0.80974287,-12.31511,27.244524,0.43633002,0.052823257,-0.06310114,0.16506404
0.0,0.0,0.0,5.071981,0.24838947,-0.1419826,-0.51181465,0.81005526,-12.366889,27.209305,0.43388706,0.052377895,-0.06311208,0.16515343
0.0,0.0,0.0,5.0763197,0.24888025,-0.14189899,-0.5111043,0.8103677,-12.41839,27.174095,0.43141735,0.051842194,-0.06316706,0.16540761
0.0,0.0,0.0,5.0806336,0.24936897,-0.14181654,-0.510392,0.81068075,-12.469619,27.138891,0.42891952,0.05121951,-0.06326506,0.16582441
0.0,0.0,0.0,5.084923,0.24985549,-0.14173543,-0.50967705,0.81099486,-12.520579,27.103693,0.4263907,0.050513722,-0.06340466,0.16640136
0.0,0.0,0.0,5.0891867,0.25033972,-0.14165585,-0.50895864,0.8113105,-12.571277,27.068497,0.423829,0.04972891,-0.063584425,0.16713539
0.0,0.0,0.0,5.093425,0.25082153,-0.14157799,-0.5082361,0.8116283,-12.621718,27.033298,0.42123303,0.04886889,-0.06380287,0.16802256
0.0,0.0,0.0,5.097637,0.2513008,-0.14150193,-0.5075086,0.8119484,-12.671911,26.998096,0.41859987,0.0479385,-0.064057924,0.16905913
0.0,0.0,0.0,5.1018233,0.25177747,-0.14142784,-0.50677544,0.8122715,-12.721866,26.962883,0.4159306,0.046941184,-0.06434815,0.17023967
0.0,0.0,0.0,5.105983,0.25225145,-0.14135589,-0.50603604,0.81259793,-12.771589,26.927656,0.4132223,0.045882106,-0.06467137,0.17155926
0.0,0.0,0.0,5.110115,0.25272262,-0.1412861,-0.5052896,0.812928,-12.821093,26.89241,0.41047323,0.044766087,-0.065025315,0.17301251
0.0,0.0,0.0,5.1142197,0.25319096,-0.14121862,-0.5045356,0.8132622,-12.870388,26.857138,0.4076845,0.043597043,-0.06540815,0.17459264
0.0,0.0,0.0,5.1182966,0.25365642,-0.1411535,-0.5037734,0.8136009,-12.919486,26.821835,0.404853,0.042380687,-0.065817185,0.1762938
0.0,0.0,0.0,5.122345,0.25411895,-0.14109086,-0.50300246,0.81394446,-12.968398,26.786495,0.40197778,0.041121867,-0.06625006,0.1781091
0.0,0.0,0.0,5.1263647,0.25457844,-0.14103067,-0.5022222,0.814293,-13.017138,26.751114,0.3990591,0.03982528,-0.0667043,0.18003123
0.0,0.0,0.0,5.1303554,0.25503492,-0.14097302,-0.5014321,0.81464696,-13.065719,26.715683,0.3960971,0.03849565,-0.067177504,0.18205248
0.0,0.0,0.0,5.1343164,0.25548837,-0.14091791,-0.5006318,0.81500655,-13.114155,26.680195,0.39308965,0.037138574,-0.06766672,0.18416563
0.0,0.0,0.0,5.1382475,0.25593874,-0.14086536,-0.49982083,0.815372,-13.162459,26.644644,0.39003652,0.035759095,-0.06816926,0.18636279
0.0,0.0,0.0,5.142148,0.256386,-0.14081535,-0.49899876,0.81574357,-13.210647,26.609022,0.38693783,0.034362063,-0.068682425,0.1886357
0.0,0.0,0.0,5.1460176,0.2568302,-0.14076784,-0.49816522,0.81612134,-13.25873,26.573324,0.38379052,0.032953475,-0.06920303,0.19097678
0.0,0.0,0.0,5.1498556,0.25727132,-0.14072284,-0.49732,0.8165056,-13.3067255,26.53754,0.3805972,0.03153745,-0.069728516,0.19337714
0.0,0.0,0.0,5.1536617,0.25770938,-0.14068025,-0.49646273,0.8168964,-13.354648,26.501665,0.37735596,0.030119628,-0.07025577,0.19582878
0.0,0.0,0.0,5.1574354,0.25814444,-0.14064004,-0.49559328,0.8172938,-13.40251,26.465689,0.37406546,0.028705435,-0.07078167,0.19832364
0.0,0.0,0.0,5.161176,0.25857645,-0.14060208,-0.49471137,0.81769794,-13.450329,26.429604,0.37072802,0.02729905,-0.0713036,0.20085286
0.0,0.0,0.0,5.1648836,0.2590055,-0.14056632,-0.49381688,0.81810886,-13.498118,26.393404,0.36734268,0.025905611,-0.07181854,0.20340826
0.0,0.0,0.0,5.168557,0.25943163,-0.14053266,-0.4929098,0.8185266,-13.545893,26.35708,0.36390907,0.024530083,-0.07232339,0.2059817
0.0,0.0,0.0,5.1721964,0.25985485,-0.14050092,-0.4919899,0.8189512,-13.593666,26.320625,0.3604264,0.023177586,-0.07281508,0.20856534
0.0,0.0,0.0,5.175801,0.26027521,-0.14047098,-0.49105722,0.81938237,-13.641454,26.284029,0.35689744,0.02185189,-0.0732912,0.21115053
0.0,0.0,0.0,5.17937,0.26069283,-0.14044271,-0.49011183,0.8198204,-13.689267,26.247286,0.35332045,0.020558178,-0.07374842,0.21373
0.0,0.0,0.0,5.1829033,0.26110777,-0.14041595,-0.48915374,0.8202651,-13.737122,26.210386,0.34969732,0.019300327,-0.074184276,0.21629573
0.0,0.0,0.0,5.1864004,0.26152006,-0.14039052,-0.488183,0.82071626,-13.785029,26.173323,0.34602836,0.018082637,-0.07459596,0.21884035
0.0,0.0,0.0,5.189861,0.26192978,-0.14036623,-0.48719975,0.82117385,-13.833004,26.136086,0.3423149,0.016908979,-0.07498084,0.2213566
0.0,0.0,0.0,5.193284,0.26233706,-0.1403429,-0.48620427,0.8216378,-13.881057,26.098667,0.33855852,0.01578292,-0.07533655,0.22383717
0.0,0.0,0.0,5.1966696,0.26274192,-0.14032033,-0.4851966,0.8221078,-13.9292,26.06106,0.33475962,0.014708492,-0.07566035,0.22627583
0.0,0.0,0.0,5.200017,0.26314452,-0.14029829,-0.48417705,0.82258373,-13.977445,26.023254,0.3309203,0.013688734,-0.075950064,0.22866583
0.0,0.0,0.0,5.203326,0.26354492,-0.14027657,-0.4831459,0.8230654,-14.0258,25.985245,0.32704118,0.012727224,-0.07620324,0.2310014
0.0,0.0,0.0,5.206597,0.26394323,-0.14025491,-0.4821034,0.8235526,-14.074276,25.947021,0.32312453,0.011826746,-0.07641782,0.2332767
0.0,0.0,0.0,5.209828,0.26433954,-0.14023311,-0.48104993,0.8240451,-14.122884,25.908577,0.3191731,0.010989746,-0.07659206,0.23548594
0.0,0.0,0.0,5.21302,0.26473394,-0.1402109,-0.47998574,0.8245426,-14.171631,25.869904,0.31518885,0.010218724,-0.07672397,0.23762423
0.0,0.0,0.0,5.2161717,0.26512662,-0.14018804,-0.47891137,0.82504493,-14.220525,25.830994,0.3111745,0.009515812,-0.07681197,0.23968662
0.0,0.0,0.0,5.2192836,0.26551762,-0.14016427,-0.47782713,0.8255518,-14.269574,25.79184,0.3071338,0.008882496,-0.076854736,0.2416685
0.0,0.0,0.0,5.222355,0.26590705,-0.14013933,-0.4767334,0.8260628,-14.318785,25.752434,0.30306855,0.0083208205,-0.076850675,0.24356616
0.0,0.0,0.0,5.2253857,0.2662951,-0.14011298,-0.4756307,0.82657784,-14.368162,25.71277,0.29898062,0.007832409,-0.07679855,0.2453761
0.0,0.0,0.0,5.2283754,0.26668176,-0.1400849,-0.47451937,0.8270964,-14.417712,25.67284,0.29487565,0.0074175876,-0.07669772,0.24709448
0.0,0.0,0.0,5.231324,0.26706728,-0.1400549,-0.47340006,0.82761836,-14.467439,25.632639,0.2907562,0.007077445,-0.07654726,0.24871856
0.0,0.0,0.0,5.234232,0.26745173,-0.14002267,-0.4722732,0.8281433,-14.517346,25.59216,0.2866275,0.006811846,-0.076346785,0.25024545
0.0,0.0,0.0,5.237098,0.2678352,-0.13998795,-0.47113928,0.8286709,-14.567437,25.551395,0.28249073,0.0066218143,-0.076095484,0.25167352
0.0,0.0,0.0,5.239923,0.2682178,-0.13995048,-0.46999887,0.8292009,-14.617714,25.510342,0.27835158,0.0065065813,-0.07579343,0.25300062
0.0,0.0,0.0,5.2427063,0.2685997,-0.13991001,-0.46885243,0.829733,-14.668179,25.468992,0.27421463,0.006465541,-0.075440705,0.25422505
0.0,0.0,0.0,5.2454486,0.26898095,-0.13986628,-0.46770048,0.8302668,-14.71883,25.427343,0.2700823,0.0064987787,-0.07503701,0.2553464
0.0,0.0,0.0,5.2481494,0.26936173,-0.13981904,-0.4665437,0.83080196,-14.7696705,25.38539,0.26595968,0.0066049136,-0.07458296,0.2563635
0.0,0.0,0.0,5.250809,0.26974213,-0.13976806,-0.46538255,0.8313382,-14.820699,25.343124,0.26185235,0.006782224,-0.074079216,0.25727588
0.0,0.0,0.0,5.2534275,0.27012223,-0.13971308,-0.4642175,0.8318752,-14.880888,25.296143,0.2718035,-0.036493108,-0.08507501,0.22870271
0.0,0.0,0.0,5.2561455,0.27032748,-0.13984264,-0.46312553,0.8323953,-14.938411,25.251457,0.27634,-0.07632081,-0.097431794,0.20119135
0.0,0.0,0.0,5.2589087,0.27037594,-0.14015284,-0.4621028,0.83289564,-14.991751,25.210455,0.2726791,-0.11208902,-0.11007932,0.17557365
0.0,0.0,0.0,5.2616353,0.27028635,-0.1406328,-0.46114394,0.8333751,-15.040084,25.173834,0.25936666,-0.14357755,-0.122311346,0.15231198
0.0,0.0,0.0,5.264229,0.27007702,-0.14126755,-0.4602427,0.8338337,-15.083074,25.141804,0.23588142,-0.17083049,-0.1336888,0.13160184
0.0,0.0,0.0,5.2665877,0.26976517,-0.14204021,-0.45939243,0.8342721,-15.120726,25.114252,0.20234115,-0.19406426,-0.14396644,0.113451794
0.0,0.0,0.0,5.268611,0.26936668,-0.14293335,-0.45858678,0.83469146,-15.153275,25.090874,0.15927334,-0.21359721,-0.15303546,0.09774699
0.0,0.0,0.0,5.2702036,0.26889575,-0.14393002,-0.45781964,0.83509314,-15.181099,25.071255,0.10745239,-0.22980106,-0.16088094,0.08429613
0.0,0.0,0.0,5.271278,0.26836485,-0.14501433,-0.45708552,0.83547837,-15.203357,25.055779,0.045607693,-0.24117352,-0.15851046,0.07760085
0.0,0.0,0.0,5.2717338,0.26777557,-0.14612336,-0.45637324,0.8358634,-15.221786,25.042606,-0.022852369,-0.25894344,-0.13875242,0.07368654
0.0,0.0,0.0,5.2715054,0.2670635,-0.14719531,-0.45568985,0.836276,-15.236279,25.028688,-0.095845565,-0.29974365,-0.079913944,0.0707472
0.0,0.0,0.0,5.270547,0.26604396,-0.14811775,-0.4550661,0.83677757,-15.245962,25.010847,-0.17222387,-0.36377564,0.017407335,0.06793341
0.0,0.0,0.0,5.2688246,0.26453218,-0.148782,-0.45453483,0.83742744,-15.251069,24.988014,-0.25108442,-0.4440514,0.14151597,0.06464119
0.0,0.0,0.0,5.2663136,0.26239863,-0.14911273,-0.45411977,0.83826464,-15.251049,24.958998,-0.3322461,-0.53719217,0.28948754,0.0616182
0.0,0.0,0.0,5.262991,0.2595345,-0.14903761,-0.45383868,0.8393213,-15.251098,24.930843,-0.41503865,-0.6214463,0.4267298,0.059073154
0.0,0.0,0.0,5.2588406,0.25600037,-0.14857924,-0.45367813,0.84057367,-15.25369,24.906603,-0.49875128,-0.6878999,0.5388381,0.057284128
0.0,0.0,0.0,5.253853,0.25192708,-0.14780027,-0.45361173,0.8419764,-15.258771,24.885563,-0.5826678,-0.73777616,0.6273581,0.056314114
0.0,0.0,0.0,5.2480264,0.24743694,-0.14675982,-0.45361432,0.84348714,-15.265901,24.866508,-0.66613466,-0.774403,0.6971943,0.056105748
0.0,0.0,0.0,5.241365,0.24262753,-0.14550446,-0.45366582,0.84507257,-15.275901,24.850948,-0.7491934,-0.78828984,0.7366673,0.058196444
0.0,0.0,0.0,5.233873,0.2376646,-0.14410718,-0.4537335,0.84668446,-15.288824,24.838419,-0.8311194,-0.7729465,0.73579043,0.06292332
0.0,0.0,0.0,5.2255616,0.23276514,-0.142669,-0.45377806,0.84826374,-15.303368,24.826385,-0.9110409,-0.7338708,0.7030926,0.07002461
0.0,0.0,0.0,5.216451,0.22810434,-0.14126873,-0.45376998,0.84976727,-15.319016,24.813498,-0.9881092,-0.6886732,0.6653949,0.07852594
0.0,0.0,0.0,5.20657,0.22372147,-0.13991289,-0.45370355,0.85119104,-15.333486,24.799318,-1.0649271,-0.6246965,0.6226552,0.09493615
0.0,0.0,0.0,5.195921,0.21971455,-0.13857248,-0.45355457,0.85253245,-15.34664,24.782757,-1.1405771,-0.5504757,0.5939371,0.12026198
0.0,0.0,0.0,5.184515,0.21610264,-0.1371558,-0.45330918,0.85381424,-15.361522,24.76271,-1.2096697,-0.47224534,0.5736515,0.14916812
0.0,0.0,0.0,5.172418,0.21288717,-0.13561507,-0.4529651,0.85504985,-15.377642,24.737375,-1.2709534,-0.385601,0.56377125,0.18418355
0.0,0.0,0.0,5.1597085,0.21008538,-0.13388124,-0.45251352,0.8562544,-15.396569,24.705393,-1.320516,-0.29261023,0.5620359,0.22332221
0.0,0.0,0.0,5.1465034,0.20770928,-0.13190173,-0.45194933,0.8574384,-15.42222,24.666935,-1.3523304,-0.20704436,0.5687955,0.2602987
0.0,0.0,0.0,5.1329803,0.20570688,-0.12966003,-0.45128512,0.8586122,-15.456089,24.62164,-1.3633369,-0.13166644,0.5793501,0.2927395
0.0,0.0,0.0,5.119347,0.204023,-0.12716813,-0.45053637,0.85977894,-15.498397,24.569246,-1.3524445,-0.067366846,0.59083545,0.31974488
0.0,0.0,0.0,5.1058226,0.2026046,-0.124453075,-0.44971916,0.8609388,-15.548281,24.509575,-1.3203211,-0.013189696,0.602123,0.34173444
0.0,0.0,0.0,5.0926194,0.20140535,-0.12154387,-0.44884717,0.8620901,-15.604616,24.442753,-1.2684181,0.031936258,0.61252844,0.35923758
0.0,0.0,0.0,5.079935,0.20038536,-0.1184694,-0.44793203,0.8632309,-15.666205,24.369156,-1.1986424,0.070441484,0.61996454,0.372657
0.0,0.0,0.0,5.067949,0.19952032,-0.115261644,-0.44698355,0.8643565,-15.731809,24.289232,-1.1131037,0.10048446,0.62805736,0.38292748
0.0,0.0,0.0,5.056818,0.19877025,-0.11193996,-0.44601,0.8654681,-15.800342,24.203604,-1.0139707,0.12472009,0.63466376,0.39036912
0.0,0.0,0.0,5.046678,0.1981117,-0.10852668,-0.4450181,0.8665637,-15.870836,24.112947,-0.9033301,0.14541918,0.6381991,0.39522007
0.0,0.0,0.0,5.037645,0.19753475,-0.10504565,-0.44401357,0.867639,-15.942371,24.017828,-0.7831126,0.16041872,0.6424937,0.39845476
0.0,0.0,0.0,5.029814,0.19701211,-0.10150794,-0.4430005,0.8686961,-16.013803,23.918737,-0.65563965,0.17503475,0.64510345,0.40079352
0.0,0.0,0.0,5.0232573,0.1965454,-0.0979227,-0.44198066,0.8697323,-16.08501,23.81628,-0.5216638,0.18523054,0.6486604,0.40219548
0.0,0.0,0.0,5.0180407,0.19611284,-0.094296575,-0.44095635,0.87074995,-16.155596,23.710993,-0.38238895,0.1945399,0.649627,0.40222305
0.0,0.0,0.0,5.014217,0.19571565,-0.09064424,-0.4399305,0.8717456,-16.22513,23.603249,-0.23887528,0.20171943,0.65011156,0.4014705
0.0,0.0,0.0,5.011828,0.1953453,-0.08697331,-0.43890476,0.87271905,-16.293299,23.493422,-0.09204756,0.2071607,0.6501813,0.40011615
0.0,0.0,0.0,5.0109076,0.19499491,-0.08329011,-0.43788055,0.8736707,-16.359846,23.381847,0.057301864,0.21119238,0.64990336,0.39831
0.0,0.0,0.0,5.011481,0.19465892,-0.079599746,-0.43685874,0.87460065,-16.425016,23.268982,0.20908351,0.21255945,0.64821357,0.39530545
0.0,0.0,0.0,5.0135717,0.19432838,-0.07591548,-0.43584222,0.8755084,-16.487717,23.15484,0.36137637,0.21461415,0.6474703,0.39298946
0.0,0.0,0.0,5.0171857,0.19400455,-0.072231054,-0.4348291,0.8763953,-16.548698,23.039879,0.5149646,0.2130846,0.6469989,0.39011687
0.0,0.0,0.0,5.0223355,0.193671,-0.06855369,-0.43382078,0.8772636,-16.607113,22.923786,0.66873246,0.2017017,0.6568878,0.3901283
0.0,0.0,0.0,5.0290227,0.19326311,-0.06485658,-0.43281144,0.8781329,-16.662905,22.80673,0.82226443,0.18382299,0.6734486,0.39221624
0.0,0.0,0.0,5.0372453,0.19273849,-0.0611224,-0.43179625,0.8790154,-16.716333,22.689281,0.9752769,0.16626453,0.6892282,0.39433387
0.0,0.0,0.0,5.046998,0.19210014,-0.057353735,-0.4307746,0.87990993,-16.767414,22.571676,1.127593,0.15037705,0.70287985,0.3960699
0.0,0.0,0.0,5.058274,0.19135977,-0.053556606,-0.4297467,0.8808127,-16.816158,22.454103,1.2791032,0.13723646,0.7133505,0.3970612
0.0,0.0,0.0,5.071065,0.19053605,-0.049739745,-0.42871362,0.88171804,-16.862764,22.33657,1.4303125,0.12211437,0.72312486,0.39763576
0.0,0.0,0.0,5.085368,0.18962157,-0.045910805,-0.42767617,0.88262624,-16.907253,22.219322,1.5809771,0.10657353,0.7306875,0.39734274
0.0,0.0,0.0,5.1011777,0.18861894,-0.042081196,-0.42663613,0.8835348,-16.949247,22.102531,1.7301856,0.09338962,0.73601073,0.39657193
0.0,0.0,0.0,5.1184797,0.18754326,-0.03825618,-0.42559424,0.8844397,-16.988504,21.986052,1.8777426,0.07814066,0.7439515,0.3969803
0.0,0.0,0.0,5.137257,0.18637997,-0.034427434,-0.4245475,0.8853456,-17.025047,21.869965,2.02356,0.06131416,0.7540108,0.39842597
0.0,0.0,0.0,5.1574926,0.1851177,-0.030587906,-0.42349312,0.88625586,-17.059437,21.754635,2.1682298,0.044525996,0.76180977,0.3990253
0.0,0.0,0.0,5.179175,0.18376122,-0.02674825,-0.42243293,0.8871679,-17.091291,21.64007,2.3110151,0.02907025,0.76877445,0.3995999
0.0,0.0,0.0,5.202285,0.18231812,-0.022909317,-0.42136666,0.88807964,-17.120697,21.52642,2.451891,0.016123146,0.77372825,0.39967275
0.0,0.0,0.0,5.226804,0.18080369,-0.01907517,-0.42029515,0.88898724,-17.147583,21.413607,2.5908804,0.0039320113,0.7785181,0.399913
0.0,0.0,0.0,5.2527127,0.17922154,-0.015244768,-0.41921768,0.8898898,-17.17198,21.301624,2.7280552,-0.007593916,0.78320915,0.4003265
0.0,0.0,0.0,5.279993,0.17757487,-0.011416991,-0.41813368,0.8907868,-17.193918,21.190458,2.8635108,-0.018540211,0.7878445,0.40091187
0.0,0.0,0.0,5.308628,0.17586635,-0.007590712,-0.4170424,0.89167774,-17.213264,21.079891,2.9973323,-0.031642206,0.79517204,0.40278816
0.0,0.0,0.0,5.3386016,0.17408071,-0.0037572847,-0.41594046,0.8925667,-17.229967,20.96979,3.1296067,-0.04778492,0.80599576,0.40632492
0.0,0.0,0.0,5.369898,0.17219712,9.4027004e-05,-0.41482353,0.8934594,-17.243956,20.860006,3.2604153,-0.0676863,0.820933,0.41183323
0.0,0.0,0.0,5.402502,0.17019004,0.0039755288,-0.41368622,0.894362,-17.255484,20.75079,3.3898916,-0.08797936,0.83645517,0.41782522
0.0,0.0,0.0,5.436401,0.1680563,0.007889479,-0.41252676,0.8952745,-17.264668,20.642265,3.5181537,-0.10726573,0.85109186,0.4236418
0.0,0.0,0.0,5.4715824,0.16580203,0.011833877,-0.41134506,0.89619464,-17.271261,20.534159,3.6452482,-0.12834615,0.86762244,0.43052137
0.0,0.0,0.0,5.5080347,0.16341503,0.015814416,-0.4101379,0.89712447,-17.275517,20.426758,3.7712917,-0.14826277,0.8830189,0.43708432
0.0,0.0,0.0,5.5457478,0.16090262,0.019828148,-0.40890545,0.898061,-17.277523,20.320192,3.8963757,-0.16593143,0.8961847,0.44278333
0.0,0.0,0.0,5.5847116,0.15827936,0.023868961,-0.40764946,0.89899945,-17.27735,20.214575,4.0205812,-0.1804791,0.9062592,0.44715625
0.0,0.0,0.0,5.6249175,0.1555655,0.027928242,-0.40637287,0.89993364,-17.274939,20.109877,4.1439595,-0.19249514,0.9138486,0.45043787
0.0,0.0,0.0,5.666357,0.15277757,0.031999066,-0.4050783,0.9008588,-17.270248,20.006084,4.2665453,-0.20245525,0.91944283,0.4528232
0.0,0.0,0.0,5.7090225,0.14992893,0.03607587,-0.4037679,0.90177125,-17.263348,19.903294,4.388396,-0.20946425,0.922174,0.45383286
0.0,0.0,0.0,5.7529063,0.14703889,0.04015061,-0.40244523,0.90266573,-17.254192,19.80148,4.509539,-0.21407941,0.9226154,0.45370954
0.0,0.0,0.0,5.798002,0.14412309,0.044216853,-0.4011132,0.90353835,-17.24267,19.700531,4.6299825,-0.21802928,0.92247176,0.45330882
0.0,0.0,0.0,5.8443017,0.14118586,0.048273023,-0.39977276,0.90438825,-17.229101,19.60079,4.7498317,-0.21636283,0.91691476,0.45004198
0.0,0.0,0.0,5.8918,0.1382642,0.052303765,-0.39843178,0.905207,-17.213324,19.502106,4.869092,-0.21140984,0.9082658,0.44507208
0.0,0.0,0.0,5.9404907,0.13537972,0.056300372,-0.39709523,0.90599006,-17.195185,19.40431,4.987759,-0.20632258,0.89959735,0.44004804
0.0,0.0,0.0,5.9903684,0.13253334,0.060262933,-0.39576367,0.90673834,-17.174704,19.307394,5.1058574,-0.20113996,0.8909245,0.4349916
0.0,0.0,0.0,6.041427,0.12972574,0.06419153,-0.3944375,0.9074524,-17.152061,19.211515,5.223468,-0.19213772,0.87863505,0.427854
0.0,0.0,0.0,6.093662,0.12698223,0.06807587,-0.39312288,0.90812755,-17.12717,19.116575,5.340608,-0.18130028,0.86465603,0.41969728
0.0,0.0,0.0,6.147068,0.12431509,0.07191121,-0.3918232,0.90876245,-17.100025,19.022543,5.4573116,-0.16899431,0.84933203,0.41071025
0.0,0.0,0.0,6.201641,0.12173421,0.07569376,-0.39054123,0.9093563,-17.070805,18.929434,5.5742006,-0.15808718,0.8329236,0.40144774
0.0,0.0,0.0,6.257383,0.11923572,0.07941566,-0.38927847,0.9099112,-17.039373,18.837252,5.690547,-0.14596523,0.8154796,0.3915579
0.0,0.0,0.0,6.314288,0.11682768,0.08307418,-0.3880371,0.9104269,-17.005732,18.745985,5.8062835,-0.13407561,0.7984188,0.38190836
0.0,0.0,0.0,6.372351,0.11450849,0.086670786,-0.3868168,0.9109054,-16.969963,18.655685,5.921409,-0.11991245,0.7793643,0.3710351
0.0,0.0,0.0,6.4315653,0.11229314,0.09020008,-0.38562146,0.91134536,-16.932217,18.566364,6.036525,-0.10765718,0.7598437,0.36039898
0.0,0.0,0.0,6.4919305,0.11017398,0.093656406,-0.3844509,0.9117497,-16.892496,18.478024,6.1514735,-0.09958036,0.7420887,0.35149094
0.0,0.0,0.0,6.5534453,0.10812802,0.09704079,-0.38330072,0.912125,-16.850712,18.39067,6.265441,-0.09376217,0.7268253,0.34431002
0.0,0.0,0.0,6.6161,0.10613951,0.10036119,-0.38216576,0.9124754,-16.806923,18.304338,6.378341,-0.089726515,0.7136408,0.338632
0.0,0.0,0.0,6.679883,0.10419575,0.10362454,-0.38104153,0.91280484,-16.76117,18.219034,6.4901643,-0.087101534,0.7021843,0.33427045
0.0,0.0,0.0,6.744785,0.102286436,0.106836714,-0.37992397,0.9131163,-16.713488,18.134674,6.6015053,-0.09050569,0.6943445,0.33317795
0.0,0.0,0.0,6.8108,0.1003755,0.11000445,-0.37880343,0.9134177,-16.663692,18.051153,6.711644,-0.09891738,0.69161046,0.33583874
0.0,0.0,0.0,6.8779163,0.098428346,0.11314343,-0.37766823,0.9137161,-16.611708,17.968376,6.8205533,-0.11257535,0.6941691,0.3424813
0.0,0.0,0.0,6.9461217,0.096408725,0.11626988,-0.37650603,0.9140185,-16.5577,17.886492,6.9283595,-0.12808037,0.6987691,0.3509446
0.0,0.0,0.0,7.015405,0.09430317,0.119390436,-0.37531054,0.9143275,-16.501438,17.805304,7.0351057,-0.14748496,0.7072597,0.36259454
0.0,0.0,0.0,7.0857563,0.09208451,0.12251698,-0.3740714,0.9146479,-16.442879,17.724789,7.1409216,-0.17007644,0.718876,0.376986
0.0,0.0,0.0,7.1571655,0.08973046,0.12565897,-0.37277934,0.91498303,-16.382338,17.64516,7.247204,-0.19659232,0.72937334,0.3926775
0.0,0.0,0.0,7.2296376,0.08722408,0.12880439,-0.37143025,0.9153366,-16.32001,17.566605,7.354962,-0.22914189,0.7360484,0.40931824
0.0,0.0,0.0,7.3031874,0.084544,0.13192475,-0.370022,0.9157139,-16.255913,17.489386,7.462904,-0.26597825,0.7401389,0.42700076
0.0,0.0,0.0,7.377816,0.08167438,0.13500059,-0.36855158,0.9161189,-16.190409,17.414112,7.569175,-0.30178916,0.7419788,0.44424516
0.0,0.0,0.0,7.453508,0.07862404,0.13802315,-0.36701956,0.91655046,-16.12357,17.340935,7.6737924,-0.33909926,0.7418913,0.46200272
