Env,roll,pitch,yaw
0.0,-0.1747129,-0.030217191,-0.45801517
0.0,-0.17397603,-0.030259013,-0.45885396
0.0,-0.17414652,-0.030530095,-0.45956776
0.0,-0.17447126,-0.031112934,-0.46013796
0.0,-0.17480873,-0.031217685,-0.4610439
0.0,-0.17582682,-0.031354483,-0.4619689
0.0,-0.17602514,-0.031537507,-0.46293196
0.0,-0.17637189,-0.031666756,-0.46397603
0.0,-0.17647015,-0.032176107,-0.4648597
0.0,-0.17575133,-0.032748904,-0.46577248
0.0,-0.17458864,-0.033180848,-0.46683043
0.0,-0.17438935,-0.034098372,-0.46766698
0.0,-0.17433862,-0.03546789,-0.46831357
0.0,-0.17504051,-0.037276577,-0.46879685
0.0,-0.17486408,-0.03946265,-0.46909547
0.0,-0.1749159,-0.04201974,-0.46927375
0.0,-0.17537042,-0.044280894,-0.46974316
0.0,-0.17612809,-0.04684663,-0.47014716
0.0,-0.1765021,-0.049676385,-0.4704246
0.0,-0.17614873,-0.052716568,-0.4705504
0.0,-0.1764052,-0.056048635,-0.47069362
0.0,-0.17684431,-0.059612162,-0.47081715
0.0,-0.17701356,-0.0630594,-0.47102982
0.0,-0.17639244,-0.06610537,-0.47139534
0.0,-0.17618366,-0.069376424,-0.4718135
0.0,-0.17550373,-0.071850866,-0.47273085
0.0,-0.1755681,-0.0744435,-0.47383326
0.0,-0.17552246,-0.07700808,-0.47502095
0.0,-0.17575711,-0.07971597,-0.4762735
0.0,-0.1763546,-0.08267264,-0.47754973
0.0,-0.17638284,-0.08543965,-0.4789203
0.0,-0.17566258,-0.08833767,-0.4801643
0.0,-0.17438719,-0.09119881,-0.48141548
0.0,-0.1737737,-0.09344483,-0.48332998
0.0,-0.17353487,-0.09538826,-0.48561493
0.0,-0.17338495,-0.097246714,-0.48806965
0.0,-0.17364953,-0.09900762,-0.49075148
0.0,-0.1740697,-0.10029446,-0.49386328
0.0,-0.17400278,-0.10170374,-0.49695078
0.0,-0.17439672,-0.10320552,-0.5001266
0.0,-0.17511603,-0.10451741,-0.5035485
0.0,-0.17484339,-0.10612894,-0.5068284
0.0,-0.17500894,-0.10792517,-0.51012266
0.0,-0.17429005,-0.10917419,-0.513796
0.0,-0.17265588,-0.10988173,-0.5178421
0.0,-0.17039908,-0.110888205,-0.52175814
0.0,-0.1675863,-0.111916676,-0.5257074
0.0,-0.16541606,-0.11325023,-0.52954006
0.0,-0.16262737,-0.11436492,-0.53355616
0.0,-0.15938586,-0.11564133,-0.5375286
0.0,-0.15665701,-0.11679538,-0.5416092
0.0,-0.15466481,-0.1181515,-0.54560846
0.0,-0.15241724,-0.11946892,-0.5496726
0.0,-0.15083164,-0.12073866,-0.5537862
0.0,-0.14901263,-0.122028865,-0.55792415
0.0,-0.14719862,-0.12356484,-0.5619595
0.0,-0.14462426,-0.12462558,-0.5662817
0.0,-0.14229482,-0.12598096,-0.5704549
0.0,-0.14065808,-0.1269135,-0.5748352
0.0,-0.1397504,-0.12829372,-0.5789639
0.0,-0.13922212,-0.1297433,-0.5830448
0.0,-0.13770474,-0.1307188,-0.5873829
0.0,-0.1358765,-0.13186097,-0.59162945
0.0,-0.13331379,-0.13271211,-0.59602314
0.0,-0.13073052,-0.13371427,-0.600305
0.0,-0.12909281,-0.13514633,-0.6042754
0.0,-0.12689428,-0.13699114,-0.60802096
0.0,-0.12524524,-0.1387597,-0.61174524
0.0,-0.124064766,-0.14092754,-0.6152017
0.0,-0.12287764,-0.14255293,-0.61884785
0.0,-0.12129794,-0.14388946,-0.6225588
0.0,-0.11976476,-0.14559653,-0.62599194
0.0,-0.11863523,-0.14750741,-0.629236
0.0,-0.11680007,-0.14932035,-0.63243085
0.0,-0.11576275,-0.15145479,-0.63535887
0.0,-0.115304366,-0.15300322,-0.63844985
0.0,-0.11531241,-0.1539694,-0.6416845
0.0,-0.11580484,-0.15494187,-0.6447907
0.0,-0.11568421,-0.15600036,-0.6477324
0.0,-0.11479242,-0.15725084,-0.65045565
0.0,-0.11314496,-0.15797979,-0.65328145
0.0,-0.1109565,-0.1586416,-0.6560059
0.0,-0.1084054,-0.15952748,-0.6584681
0.0,-0.106919385,-0.16061398,-0.6606251
0.0,-0.10555371,-0.1615695,-0.66267693
0.0,-0.104030445,-0.16258517,-0.66453266
0.0,-0.10216771,-0.16361497,-0.66621333
0.0,-0.1011598,-0.16491757,-0.6675549
0.0,-0.10102261,-0.16638023,-0.6686312
0.0,-0.10164538,-0.16805875,-0.66940916
0.0,-0.102224916,-0.16987498,-0.66991276
0.0,-0.10339004,-0.17152348,-0.670318
0.0,-0.10492748,-0.17254679,-0.67079717
0.0,-0.10558168,-0.1731478,-0.67123514
0.0,-0.10664733,-0.17317884,-0.6717308
0.0,-0.10686896,-0.1726775,-0.67227846
0.0,-0.106448226,-0.17177193,-0.6728535
0.0,-0.105498314,-0.17076439,-0.67334884
0.0,-0.104635745,-0.16953164,-0.6737743
0.0,-0.103974365,-0.16844864,-0.67396075
0.0,-0.103891715,-0.16714035,-0.67402977
0.0,-0.10376968,-0.16585407,-0.67396265
0.0,-0.10383002,-0.16451074,-0.6737693
0.0,-0.10384244,-0.16283733,-0.6735844
0.0,-0.104748726,-0.16163805,-0.6729269
0.0,-0.10619813,-0.16078725,-0.6719306
0.0,-0.107378945,-0.15967947,-0.67096627
0.0,-0.10880894,-0.15823764,-0.67000306
0.0,-0.11028144,-0.15729444,-0.6687154
0.0,-0.11131784,-0.15685877,-0.667162
0.0,-0.111840375,-0.1569056,-0.66535455
0.0,-0.11301713,-0.15655681,-0.6635752
0.0,-0.11362373,-0.15626445,-0.66174257
0.0,-0.11367471,-0.15586618,-0.65992886
0.0,-0.114123754,-0.15551451,-0.6580134
0.0,-0.115108795,-0.15532362,-0.6559428
0.0,-0.116397925,-0.15539983,-0.65368503
0.0,-0.118011065,-0.15504804,-0.65155476
0.0,-0.11964939,-0.15508953,-0.6491999
0.0,-0.120718606,-0.15530851,-0.6467424
0.0,-0.12196294,-0.15561539,-0.6442125
0.0,0.25180662,-0.10175437,-0.7331973
0.0,0.25176272,-0.10161496,-0.7330487
0.0,0.25139725,-0.10173439,-0.73316956
0.0,0.25037375,-0.10174367,-0.733152
0.0,0.24952123,-0.10185048,-0.73324233
0.0,0.24825224,-0.10234911,-0.7337101
0.0,0.24766529,-0.1027393,-0.7340879
0.0,0.24702947,-0.10298904,-0.7343131
0.0,0.24682552,-0.10305138,-0.73435825
0.0,0.24634683,-0.1032028,-0.73447424
0.0,0.24671122,-0.10347843,-0.7347537
0.0,0.2476161,-0.10339624,-0.7346893
0.0,0.24856496,-0.103398584,-0.7347038
0.0,0.24992572,-0.10378823,-0.7351247
0.0,0.25135106,-0.104352444,-0.73572147
0.0,0.25247955,-0.10460113,-0.73597175
0.0,0.25301167,-0.10453552,-0.73585933
0.0,0.2530639,-0.10413801,-0.73535913
0.0,0.25233364,-0.10369659,-0.7347463
0.0,0.25152257,-0.103157446,-0.7340095
0.0,0.2509581,-0.10246233,-0.7331217
0.0,0.2511051,-0.10155608,-0.7320858
0.0,0.2514996,-0.10050328,-0.73091435
0.0,0.25202262,-0.09935594,-0.7296436
0.0,0.2525742,-0.09827432,-0.72841626
0.0,0.252269,-0.097453125,-0.7272656
0.0,0.25279942,-0.09697223,-0.7265728
0.0,0.2526609,-0.09703611,-0.72627175
0.0,0.25315675,-0.09712513,-0.726055
0.0,0.25336787,-0.09696075,-0.72551346
0.0,0.25337988,-0.09697265,-0.7250958
0.0,0.25305843,-0.09702339,-0.7246497
0.0,0.25322688,-0.097468086,-0.7246087
0.0,0.25291002,-0.09762778,-0.72419626
0.0,0.25251266,-0.09748637,-0.7234265
0.0,0.25158763,-0.09728214,-0.7225128
0.0,0.25095478,-0.09693223,-0.7214439
0.0,0.25079006,-0.0962868,-0.7200902
0.0,0.2502166,-0.095413744,-0.71841943
0.0,0.25032762,-0.09439105,-0.7166709
0.0,0.25051194,-0.093883984,-0.71538615
0.0,0.2501419,-0.093209304,-0.71380407
0.0,0.24899943,-0.092468075,-0.7119882
0.0,0.24720404,-0.09158311,-0.7098843
0.0,0.24584161,-0.090538144,-0.70769244
0.0,0.24465947,-0.08930063,-0.70533466
0.0,0.24439575,-0.08844852,-0.70351434
0.0,0.24352291,-0.08769291,-0.7016179
0.0,0.24212594,-0.08751071,-0.70009816
0.0,0.24103993,-0.08735403,-0.6986389
0.0,0.24066757,-0.08715406,-0.69724786
0.0,0.24020602,-0.08747451,-0.6962773
0.0,0.23927835,-0.08760222,-0.69502383
0.0,0.23782524,-0.08803192,-0.6939427
0.0,0.23703827,-0.088278815,-0.6927499
0.0,0.23665354,-0.08824858,-0.6913242
0.0,0.23641786,-0.08795996,-0.6896551
0.0,0.23600948,-0.0877353,-0.68799704
0.0,0.23524581,-0.08730355,-0.6860763
0.0,0.2340211,-0.08675695,-0.68396163
0.0,0.23324259,-0.08596582,-0.6816944
0.0,0.23176578,-0.085047185,-0.67916995
0.0,0.2309919,-0.08394155,-0.67662585
0.0,0.23078164,-0.08298008,-0.6743248
0.0,0.23098092,-0.08220561,-0.67226636
0.0,0.23162666,-0.081664056,-0.6704949
0.0,0.23204912,-0.08107501,-0.66861826
0.0,0.23212346,-0.08036552,-0.66654813
0.0,0.23232485,-0.07983084,-0.6646448
0.0,0.23305032,-0.07919159,-0.6627501
0.0,0.23314647,-0.07914503,-0.6612169
0.0,0.23274952,-0.07895817,-0.65945405
0.0,0.2330908,-0.07919796,-0.6581922
0.0,0.23395272,-0.07939441,-0.65697104
0.0,0.23405765,-0.08005769,-0.6560334
0.0,0.23413402,-0.08050926,-0.6548932
0.0,0.23360515,-0.08141389,-0.6540757
0.0,0.23318484,-0.08207243,-0.653037
0.0,0.23316897,-0.082891114,-0.6521755
0.0,0.23310901,-0.08375341,-0.6513447
0.0,0.2332521,-0.084562115,-0.6504767
0.0,-0.18216223,-0.07271991,-0.46422517
0.0,-0.1818684,-0.07097876,-0.46537402
0.0,-0.17928585,-0.06947517,-0.46634227
0.0,-0.17839542,-0.06822567,-0.46712387
0.0,-0.17600526,-0.06839006,-0.46709955
0.0,-0.17379244,-0.06986211,-0.4663291
0.0,-0.17001449,-0.072159335,-0.46509442
0.0,-0.1671091,-0.072701976,-0.4651712
0.0,-0.16301428,-0.074141525,-0.46472552
0.0,-0.15834747,-0.07562247,-0.464352
0.0,-0.15278533,-0.076853804,-0.46419987
0.0,-0.14738458,-0.078956276,-0.4637816
0.0,-0.14138034,-0.081308715,-0.4633957
0.0,-0.13931671,-0.084909044,-0.46307147
0.0,-0.13559955,-0.088623434,-0.46274412
0.0,-0.1328162,-0.09267199,-0.46268678
0.0,-0.13087367,-0.09470286,-0.46403793
0.0,-0.12909682,-0.09445469,-0.46676695
0.0,-0.12751734,-0.09368712,-0.4699841
0.0,-0.12544696,-0.092521615,-0.4735795
0.0,-0.124353096,-0.091504484,-0.47733736
0.0,-0.12231826,-0.090793006,-0.48122734
0.0,-0.12267459,-0.08990303,-0.48534864
0.0,-0.12223535,-0.090653464,-0.48918176
0.0,-0.123018526,-0.08996345,-0.4938334
0.0,-0.12345323,-0.0907712,-0.49821338
0.0,-0.12346467,-0.09045106,-0.5032805
0.0,-0.121146396,-0.08963033,-0.5087544
0.0,-0.11953338,-0.087449685,-0.5149174
0.0,-0.118436396,-0.08593575,-0.5209192
0.0,-0.1170153,-0.08397003,-0.52722895
0.0,-0.117016084,-0.08096473,-0.5338862
0.0,-0.11580115,-0.077851415,-0.54079044
0.0,-0.11661271,-0.07539128,-0.54719776
0.0,-0.11454235,-0.074299246,-0.55357283
0.0,-0.11345181,-0.07354563,-0.5596765
0.0,-0.11436064,-0.07274899,-0.5655447
0.0,-0.114979,-0.07127894,-0.571661
0.0,-0.114974745,-0.070448376,-0.5775384
0.0,-0.11614827,-0.07132088,-0.58251613
0.0,-0.118007235,-0.07111998,-0.5877386
0.0,-0.12090508,-0.07239332,-0.59213495
0.0,-0.12105758,-0.07290088,-0.59682256
0.0,-0.12281119,-0.07208634,-0.60179806
0.0,-0.1217356,-0.070532575,-0.6070296
0.0,-0.11989157,-0.06787546,-0.6125264
0.0,-0.11834526,-0.06579405,-0.6174567
0.0,-0.11583896,-0.06376209,-0.6222097
0.0,-0.11593888,-0.06261649,-0.6258958
0.0,-0.11661978,-0.06227546,-0.6288605
0.0,-0.11516299,-0.06204044,-0.63168544
0.0,-0.11340643,-0.060633127,-0.6346591
0.0,-0.11303408,-0.05879492,-0.6373633
0.0,-0.11295524,-0.055824827,-0.6401329
0.0,-0.11319511,-0.052318517,-0.6427485
0.0,-0.11461344,-0.04840247,-0.64504963
0.0,-0.117143534,-0.044821247,-0.64675003
0.0,-0.11847488,-0.040861506,-0.64852965
0.0,-0.11774376,-0.03762878,-0.6501026
0.0,-0.116036944,-0.03478974,-0.6514008
0.0,-0.116678715,-0.033294342,-0.6513569
0.0,-0.11793447,-0.03201882,-0.65087897
0.0,-0.117898025,-0.029838068,-0.65062404
0.0,-0.1181035,-0.028097946,-0.6499145
0.0,-0.11738634,-0.026437586,-0.64902884
0.0,-0.11781032,-0.024841765,-0.647816
0.0,-0.11921753,-0.02246215,-0.64665806
0.0,-0.11983274,-0.019149583,-0.6457585
0.0,-0.12117378,-0.01646224,-0.6443788
0.0,-0.12067974,-0.013049951,-0.64335
0.0,-0.11878934,-0.008999324,-0.6426135
0.0,-0.11765979,-0.005249746,-0.6415402
0.0,-0.11537927,-0.001960376,-0.6403595
0.0,-0.11260851,0.00074502244,-0.63893884
0.0,-0.109164625,0.0040762876,-0.6377772
0.0,-0.10654754,0.006989984,-0.636294
0.0,-0.10310903,0.008974521,-0.63454354
0.0,-0.100522175,0.01044815,-0.63250524
0.0,-0.09891296,0.012129265,-0.63045204
0.0,-0.0977837,0.012613169,-0.6279997
0.0,-0.09623598,0.013987171,-0.6258898
0.0,-0.093924366,0.015073845,-0.62376714
0.0,-0.09362531,0.0155941965,-0.62144786
0.0,-0.09445837,0.017079081,-0.6194539
0.0,-0.09647307,0.019507844,-0.6177947
0.0,-0.098215535,0.022762226,-0.6165143
0.0,-0.09807708,0.025687182,-0.6154139
0.0,-0.09821672,0.028274797,-0.6142964
0.0,-0.09878935,0.029582638,-0.61291325
0.0,-0.09979643,0.030945513,-0.6116355
0.0,-0.09925632,0.03200549,-0.6105403
0.0,-0.09988783,0.03269611,-0.60940325
0.0,-0.09945368,0.034149252,-0.6087334
0.0,-0.09839997,0.034548093,-0.60798883
0.0,-0.09840059,0.03392199,-0.6070969
0.0,-0.097030535,0.03231686,-0.60618305
0.0,-0.09678559,0.031030137,-0.605545
0.0,-0.09528431,0.029797342,-0.60507
0.0,-0.093321465,0.028398149,-0.60471344
0.0,-0.09053519,0.027256383,-0.60457915
0.0,-0.08965881,0.026637832,-0.6048222
0.0,-0.08845785,0.026346125,-0.6053055
0.0,-0.08722841,0.025657287,-0.6058455
0.0,-0.08641139,0.025875809,-0.6067892
0.0,-0.08685447,0.025601698,-0.6077365
0.0,-0.086074844,0.025654756,-0.60893375
0.0,-0.084324196,0.025501616,-0.61023206
0.0,-0.08418804,0.025169682,-0.6115454
0.0,-0.08362513,0.025337193,-0.6131161
0.0,-0.08310286,0.025162192,-0.61470145
0.0,-0.08318634,0.025493834,-0.6164874
0.0,-0.083367124,0.0259249,-0.6183786
0.0,-0.08343744,0.025956625,-0.6202544
0.0,-0.084020115,0.026022803,-0.62217647
0.0,-0.085430816,0.02640478,-0.62419516
0.0,-0.08746589,0.0273,-0.62637204
0.0,-0.08817463,0.028181186,-0.6286969
0.0,-0.087736346,0.028058266,-0.6308922
0.0,-0.088327914,0.028411543,-0.6331716
0.0,-0.08845612,0.028026395,-0.6353019
0.0,-0.0887025,0.026804127,-0.6371983
0.0,-0.08899792,0.025997648,-0.6392147
0.0,-0.08884638,0.025219548,-0.6412488
0.0,-0.08906642,0.023945378,-0.64311206
0.0,-0.08919735,0.023165382,-0.645099
0.0,-0.0893414,0.021632882,-0.64682484
0.0,-0.08892619,0.0204045,-0.64860713
0.0,-0.08967961,0.019724093,-0.6505053
0.0,-0.09112535,0.019851765,-0.65258294
0.0,-0.09320577,0.020730192,-0.654814
0.0,-0.09381805,0.022266593,-0.65726817
0.0,-0.09439171,0.022933505,-0.6593595
0.0,-0.09552012,0.023035074,-0.66113067
0.0,-0.09542106,0.02369006,-0.66310906
0.0,-0.09433372,0.02359762,-0.6648268
0.0,-0.09267722,0.023799976,-0.6665994
0.0,-0.09244602,0.02462676,-0.6683571
0.0,-0.09280079,0.025403444,-0.66995215
0.0,-0.0926056,0.026167473,-0.671495
0.0,-0.09266386,0.02748518,-0.6730788
0.0,-0.09325248,0.028601795,-0.674432
0.0,-0.09381704,0.02910104,-0.6754583
0.0,-0.09476993,0.029668545,-0.6763545
0.0,-0.09564469,0.029461103,-0.67684776
0.0,-0.09543611,0.029288203,-0.67732954
0.0,-0.095578246,0.028856937,-0.67757744
0.0,-0.095483296,0.027839124,-0.67749375
0.0,-0.09451158,0.02749123,-0.6775339
0.0,-0.093300425,0.02687184,-0.6773658
0.0,-0.09328906,0.026957672,-0.67727965
0.0,-0.09356197,0.027190635,-0.6771231
0.0,-0.09366578,0.027780198,-0.6769769
0.0,-0.09350686,0.02882887,-0.67688084
0.0,-0.09403025,0.029264592,-0.67639923
0.0,-0.09395326,0.029460333,-0.6757754
0.0,-0.09457398,0.030084703,-0.6751446
0.0,-0.0950384,0.0311636,-0.67457414
0.0,-0.09536179,0.03245018,-0.673995
0.0,-0.09591505,0.033063572,-0.67305654
0.0,-0.096715234,0.033071704,-0.6717899
0.0,-0.09790462,0.032682925,-0.6702728
0.0,-0.09870084,0.032457072,-0.668753
0.0,-0.09894955,0.032034263,-0.6671164
0.0,-0.099972785,0.032214314,-0.6655871
0.0,-0.10086771,0.032530405,-0.66404825
0.0,-0.10150373,0.032336608,-0.6622769
0.0,-0.10116957,0.03211243,-0.66047484
0.0,-0.100448504,0.032454398,-0.6588286
0.0,-0.09957075,0.03278259,-0.6571448
0.0,-0.099276185,0.03258006,-0.65521866
0.0,-0.09866263,0.03219756,-0.6532134
0.0,-0.09732742,0.031546842,-0.65111136
0.0,-0.09542968,0.03147151,-0.649186
0.0,-0.09346161,0.031275325,-0.6472133
0.0,-0.09117235,0.031526126,-0.6453782
0.0,-0.0899522,0.031561777,-0.64345616
0.0,-0.08873831,0.031160926,-0.6414079
0.0,-0.08785832,0.031308316,-0.63952243
0.0,-0.08699616,0.03149858,-0.6376584
0.0,-0.087012745,0.03171411,-0.6357911
0.0,-0.0867659,0.032019526,-0.63397384
0.0,-0.08707981,0.03236959,-0.632168
0.0,-0.08654649,0.032469064,-0.6303566
0.0,-0.08599975,0.032724738,-0.62861836
0.0,-0.085473314,0.033020172,-0.62692255
0.0,-0.084270015,0.033384636,-0.6253145
0.0,-0.082506284,0.0331627,-0.62363577
0.0,-0.08170114,0.032488044,-0.62185484
0.0,-0.08158173,0.031419516,-0.6200107
0.0,-0.081283286,0.030697003,-0.6183071
0.0,-0.08096197,0.029493066,-0.61655366
0.0,-0.08084093,0.028836027,-0.61499995
0.0,-0.080000795,0.027796881,-0.61341757
0.0,-0.079514466,0.027070368,-0.6119806
0.0,-0.07916466,0.026123703,-0.6105598
0.0,-0.07822568,0.024751987,-0.6091151
0.0,-0.07714528,0.023625622,-0.60779667
0.0,-0.07556355,0.023041071,-0.6066735
0.0,-0.07480144,0.022982817,-0.6057607
0.0,-0.07376359,0.023411602,-0.6050342
0.0,-0.07242142,0.023342734,-0.60429627
0.0,-0.070637904,0.02370038,-0.60374546
0.0,-0.06877542,0.023848888,-0.6032249
0.0,-0.06656946,0.024380716,-0.6028817
0.0,-0.064164214,0.024901597,-0.60261714
0.0,-0.062091615,0.02548288,-0.60240024
0.0,-0.060797356,0.026339786,-0.60222733
0.0,-0.059357315,0.026930323,-0.60209
0.0,-0.058262516,0.02708722,-0.60191417
0.0,-0.05757891,0.027338643,-0.60177684
0.0,-0.057013966,0.027837915,-0.60173696
0.0,-0.056352712,0.028231384,-0.601753
0.0,-0.056007896,0.028061103,-0.6017286
0.0,-0.05509293,0.027334938,-0.6017555
0.0,-0.054501567,0.026643954,-0.6018269
0.0,-0.054199133,0.025644314,-0.6018987
0.0,-0.05392244,0.024552645,-0.60201406
0.0,-0.053512327,0.023011869,-0.6021402
0.0,-0.05347323,0.021684112,-0.60234934
0.0,-0.054027837,0.02011718,-0.6025727
0.0,-0.055075448,0.01825332,-0.6028049
0.0,-0.05575359,0.016871681,-0.6031546
0.0,-0.056462027,0.015966661,-0.60362977
0.0,-0.056995764,0.015022033,-0.6041386
0.0,-0.057276253,0.014045403,-0.6046815
0.0,-0.05739172,0.012790077,-0.60522234
0.0,-0.0574988,0.011534155,-0.60579926
0.0,-0.05816282,0.010268868,-0.6064078
0.0,-0.058521677,0.009138811,-0.60706985
0.0,-0.05882592,0.0076463297,-0.60770655
0.0,-0.05904898,0.0060337638,-0.60835016
0.0,-0.059429854,0.00462356,-0.60905725
0.0,-0.059175182,0.003127705,-0.609767
0.0,-0.05852747,0.0017596908,-0.61051965
0.0,-0.05741285,0.00034657287,-0.6112842
0.0,-0.056358688,-0.0011758528,-0.6120555
0.0,-0.055321794,-0.0027419843,-0.612843
0.0,-0.054887094,-0.004382772,-0.6136479
0.0,-0.05395347,-0.005833986,-0.6144941
0.0,-0.053267658,-0.007351075,-0.6153508
0.0,-0.052250043,-0.009125025,-0.61617655
0.0,-0.050828155,-0.011032549,-0.6169885
0.0,-0.04996451,-0.013189273,-0.6177959
0.0,-0.048673842,-0.015285734,-0.61860996
0.0,-0.047626305,-0.017297199,-0.61946374
0.0,-0.04658122,-0.019458998,-0.6203072
0.0,-0.045639314,-0.021716628,-0.62115353
0.0,-0.044694226,-0.023665883,-0.6220546
0.0,-0.044167098,-0.025497312,-0.62300515
0.0,-0.0436828,-0.026812198,-0.62403476
0.0,-0.04368137,-0.028394712,-0.62504977
0.0,-0.043980207,-0.030255575,-0.62603694
0.0,-0.04416218,-0.032242335,-0.62699735
0.0,-0.04421553,-0.034228764,-0.6279475
0.0,-0.0437828,-0.035782237,-0.628929
0.0,-0.043002885,-0.037406985,-0.62988156
0.0,-0.042887975,-0.038977515,-0.6308715
0.0,-0.042670738,-0.040251583,-0.6318939
0.0,-0.042377807,-0.04136923,-0.632931
0.0,-0.0421265,-0.042678323,-0.63393784
0.0,-0.041535005,-0.043905664,-0.6349434
0.0,-0.04086582,-0.0447824,-0.6359913
0.0,-0.040704057,-0.045620017,-0.63704646
0.0,-0.04008031,-0.04670883,-0.63806045
0.0,-0.03933894,-0.04808178,-0.6390322
0.0,-0.039113037,-0.04930719,-0.6400265
0.0,-0.03873325,-0.05026504,-0.6410483
0.0,-0.038278226,-0.051109273,-0.64207935
0.0,-0.037942182,-0.0515065,-0.64316165
0.0,-0.03780194,-0.051657192,-0.64426714
0.0,-0.037075672,-0.051397536,-0.6454298
0.0,-0.036325406,-0.05103117,-0.64659977
0.0,-0.035557296,-0.050857984,-0.64774126
0.0,-0.034480218,-0.050725996,-0.6488926
0.0,-0.033731896,-0.050767306,-0.64999604
0.0,-0.0327621,-0.05087732,-0.651103
0.0,-0.03156173,-0.051063824,-0.6522137
0.0,-0.03045854,-0.0508937,-0.65335095
0.0,-0.029834766,-0.050978865,-0.6544234
0.0,-0.02935956,-0.051172644,-0.6554705
0.0,-0.028688997,-0.051102053,-0.65655065
0.0,-0.02788672,-0.05134533,-0.65760446
0.0,-0.026597284,-0.0518203,-0.6586641
0.0,-0.025918722,-0.0521973,-0.6596951
0.0,-0.025074724,-0.052193817,-0.6607619
0.0,-0.02478805,-0.052064337,-0.6618013
0.0,-0.024982896,-0.051664162,-0.662825
0.0,-0.025717722,-0.051090013,-0.66381663
0.0,-0.026907383,-0.05065224,-0.664753
0.0,-0.027403282,-0.050147414,-0.6657505
0.0,-0.027399985,-0.04994498,-0.66676146
0.0,-0.02738995,-0.049944185,-0.6677477
0.0,-0.027681956,-0.049870346,-0.66870636
0.0,-0.027509376,-0.04997643,-0.6696801
0.0,-0.02712209,-0.05019924,-0.6706525
0.0,-0.026527688,-0.05047367,-0.6716277
0.0,-0.0254771,-0.050759524,-0.6726252
0.0,-0.02432392,-0.051356994,-0.6735936
0.0,-0.023827944,-0.051587306,-0.6745491
0.0,-0.023661595,-0.052292313,-0.6754349
0.0,-0.022900777,-0.0528706,-0.67634624
0.0,-0.02251397,-0.05304388,-0.6772628
