time/episodes,rollout/ep_rew_mean,time/fps,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,train/ent_coef_loss,train/ent_coef,train/learning_rate,train/n_updates,train/critic_loss,train/actor_loss
1552,-0.18544517999999996,2,1015,1.79,2833,-3.943363666534424,0.44214028120040894,0.0003,2732,0.01914832927286625,-1.0201797485351562
1556,-0.19233124000000001,2,1018,1.79,2840,-3.903541088104248,0.4412124454975128,0.0003,2739,0.019554801285266876,-1.012627124786377
1560,-0.19975453999999995,2,1020,1.81,2848,-3.8553900718688965,0.4401598274707794,0.0003,2747,0.017782270908355713,-1.0162744522094727
1564,-0.20662362,2,1023,1.84,2856,-3.8844895362854004,0.4391143321990967,0.0003,2755,0.02249709889292717,-1.01956307888031
1568,-0.20426035000000003,2,1025,1.85,2862,-3.9676132202148438,0.43832898139953613,0.0003,2761,0.02086528390645981,-1.0028278827667236
1572,-0.19520928,2,1028,1.84,2868,-4.018036842346191,0.43754100799560547,0.0003,2767,0.02446647919714451,-1.0214356184005737
1576,-0.20466142,2,1030,1.86,2875,-3.978860855102539,0.43661826848983765,0.0003,2774,0.017482943832874298,-0.9979596734046936
1580,-0.20687775000000003,2,1033,1.86,2883,-3.9785451889038086,0.4355635941028595,0.0003,2782,0.02678411453962326,-1.0572137832641602
1584,-0.20338091000000003,2,1035,1.88,2891,-4.014835834503174,0.4345124065876007,0.0003,2790,0.013719581067562103,-0.9999541640281677
1588,-0.20925865999999999,2,1038,1.9,2899,-4.011356830596924,0.4334632158279419,0.0003,2798,0.016358835622668266,-1.0120439529418945
1592,-0.21290656000000002,2,1040,1.89,2906,-4.081636428833008,0.4325477182865143,0.0003,2805,0.01576908491551876,-0.934486448764801
1596,-0.21212195,2,1043,1.9,2914,-4.072144508361816,0.4315042495727539,0.0003,2813,0.020844552665948868,-1.0111198425292969
1600,-0.20296904,2,1045,1.85,2920,-4.055024147033691,0.4307226240634918,0.0003,2819,0.024770360440015793,-0.9871496558189392
1604,-0.20100804,2,1048,1.84,2926,-4.082396030426025,0.4299411177635193,0.0003,2825,0.01668175309896469,-1.0052433013916016
1608,-0.19978876000000004,2,1050,1.84,2934,-4.055529594421387,0.4288991391658783,0.0003,2833,0.02084151655435562,-0.9506457448005676
1612,-0.20852976,2,1053,1.87,2944,-4.091651916503906,0.4276050329208374,0.0003,2843,0.018821746110916138,-0.9402947425842285
1616,-0.20771551,2,1056,1.86,2949,-4.127026081085205,0.4269595444202423,0.0003,2848,0.013416722416877747,-0.9818718433380127
1620,-0.21077681999999995,2,1058,1.87,2956,-4.108529090881348,0.42605578899383545,0.0003,2855,0.01775384321808815,-0.99018794298172
1624,-0.20781145,2,1061,1.86,2960,-4.169288635253906,0.4255407750606537,0.0003,2859,0.016232691705226898,-0.9790639281272888
1628,-0.21143854,2,1063,1.83,2967,-4.082235336303711,0.4246407151222229,0.0003,2866,0.015046285465359688,-0.9841976165771484
1632,-0.21225701,2,1066,1.85,2975,-4.12901496887207,0.4236205816268921,0.0003,2874,0.01926487684249878,-0.9750173091888428
1636,-0.20566769000000001,2,1069,1.8,2981,-4.110468864440918,0.42285728454589844,0.0003,2880,0.01959044672548771,-1.0073049068450928
1640,-0.20037503000000004,2,1072,1.79,2988,-4.14309549331665,0.4219680726528168,0.0003,2887,0.018938977271318436,-0.9809507727622986
1644,-0.20594555000000003,2,1074,1.8,2996,-4.207215309143066,0.4209509789943695,0.0003,2895,0.021263744682073593,-0.9652636051177979
1648,-0.19999785000000003,2,1077,1.78,3003,-4.200493335723877,0.4200592339038849,0.0003,2902,0.022021401673555374,-0.9702473878860474
1652,-0.19729379999999996,2,1080,1.79,3012,-4.155291557312012,0.4189137816429138,0.0003,2911,0.015734020620584488,-0.9371496438980103
1656,-0.19444595999999997,2,1082,1.77,3017,-4.200919151306152,0.41827917098999023,0.0003,2916,0.013416985049843788,-0.9903016686439514
1660,-0.19511731000000002,2,1085,1.77,3025,-4.2311882972717285,0.417264461517334,0.0003,2924,0.025887928903102875,-0.919478178024292
1664,-0.19330992,2,1087,1.76,3032,-4.249908447265625,0.41637831926345825,0.0003,2931,0.01902557536959648,-0.9745857119560242
1668,-0.20140889,2,1090,1.79,3041,-4.295116901397705,0.41524171829223633,0.0003,2940,0.012109490111470222,-0.9844695329666138
1672,-0.19691800999999998,2,1093,1.78,3046,-4.288804054260254,0.41461244225502014,0.0003,2945,0.015292011201381683,-0.9736034870147705
1676,-0.20186347000000002,2,1095,1.81,3056,-4.213181495666504,0.41336214542388916,0.0003,2955,0.015739217400550842,-0.9475053548812866
1680,-0.19398673000000002,2,1098,1.79,3062,-4.20654296875,0.4126145541667938,0.0003,2961,0.017689544707536697,-0.9533102512359619
1684,-0.20248948,2,1101,1.79,3070,-4.26424503326416,0.4116241931915283,0.0003,2969,0.01698899269104004,-0.9607119560241699
1688,-0.19533625000000002,2,1103,1.78,3077,-4.207785606384277,0.4107593595981598,0.0003,2976,0.01684703305363655,-0.9049005508422852
1692,-0.19206960000000003,2,1106,1.76,3082,-4.2668867111206055,0.4101429283618927,0.0003,2981,0.015237713232636452,-0.9084476828575134
1696,-0.20150441,2,1108,1.76,3090,-4.3257293701171875,0.40915733575820923,0.0003,2989,0.017895549535751343,-0.911379873752594
1700,-0.2060429,2,1111,1.77,3097,-4.334700584411621,0.40829333662986755,0.0003,2996,0.017155181616544724,-0.9135279655456543
1704,-0.21305642999999996,2,1113,1.8,3106,-4.303030490875244,0.4071858823299408,0.0003,3005,0.010653397999703884,-0.9146238565444946
1708,-0.21967335999999998,2,1116,1.8,3114,-4.335285186767578,0.40620648860931396,0.0003,3013,0.015919532626867294,-0.9380280375480652
1712,-0.21174871000000003,2,1118,1.75,3119,-4.384320259094238,0.405593603849411,0.0003,3018,0.018127325922250748,-0.9209796190261841
1716,-0.22066424999999998,2,1121,1.8,3129,-4.289283275604248,0.4043694734573364,0.0003,3028,0.011501319706439972,-0.8864965438842773
1720,-0.22052381000000001,2,1124,1.8,3136,-4.392329216003418,0.4035170376300812,0.0003,3035,0.01303812675178051,-0.9379637241363525
1724,-0.22732792,2,1126,1.82,3142,-4.369793891906738,0.40278610587120056,0.0003,3041,0.013419520109891891,-0.9261294603347778
1728,-0.22210473,2,1129,1.82,3149,-4.396576881408691,0.4019336402416229,0.0003,3048,0.015138721093535423,-0.8876845240592957
1732,-0.22558532,2,1131,1.82,3157,-4.407049179077148,0.400960773229599,0.0003,3056,0.012931840494275093,-0.8885177373886108
1736,-0.23082646,2,1134,1.85,3166,-4.371997356414795,0.3998742401599884,0.0003,3065,0.016416113823652267,-0.9200685024261475
1740,-0.23312462000000003,2,1137,1.86,3174,-4.378518104553223,0.39891713857650757,0.0003,3073,0.01681813783943653,-0.9086484313011169
1744,-0.23147433,2,1139,1.86,3182,-4.362457275390625,0.39796584844589233,0.0003,3081,0.012994437478482723,-0.8736350536346436
1748,-0.23289400999999998,2,1142,1.87,3190,-4.433633327484131,0.3970181345939636,0.0003,3089,0.013225782662630081,-0.8689209222793579
1752,-0.2355016,2,1144,1.85,3197,-4.431380271911621,0.39618828892707825,0.0003,3096,0.02040918543934822,-0.9104424715042114
1756,-0.2310395,2,1147,1.85,3202,-4.435391426086426,0.3955954313278198,0.0003,3101,0.018298624083399773,-0.9094711542129517
1760,-0.22553179,2,1149,1.86,3211,-4.521039962768555,0.3945310115814209,0.0003,3110,0.009875492192804813,-0.8760250210762024
1764,-0.22653089999999998,2,1152,1.87,3219,-4.458469867706299,0.3935876786708832,0.0003,3118,0.015854710713028908,-0.9060193300247192
1768,-0.2211876,2,1155,1.85,3226,-4.5002875328063965,0.3927677273750305,0.0003,3125,0.013630462810397148,-0.902581512928009
1772,-0.22403680999999998,2,1157,1.86,3232,-4.408773422241211,0.39206433296203613,0.0003,3131,0.01838282123208046,-0.8986411094665527
1776,-0.21844542,2,1160,1.83,3239,-4.5288801193237305,0.39124199748039246,0.0003,3138,0.01188117265701294,-0.8778271675109863
1780,-0.21789614999999998,2,1162,1.83,3245,-4.538863658905029,0.39053675532341003,0.0003,3144,0.01390371099114418,-0.914633572101593
1784,-0.21006845000000002,2,1165,1.81,3251,-4.5261945724487305,0.3898310363292694,0.0003,3150,0.013066809624433517,-0.8921178579330444
1788,-0.21644814,2,1167,1.82,3259,-4.507483005523682,0.3888905644416809,0.0003,3158,0.01066518109291792,-0.8980911374092102
1792,-0.21631626999999998,2,1170,1.84,3266,-4.520525932312012,0.38807040452957153,0.0003,3165,0.01502467691898346,-0.8752166032791138
1796,-0.20665256000000004,2,1172,1.82,3272,-4.555206298828125,0.38736939430236816,0.0003,3171,0.011830272153019905,-0.8972933292388916
1800,-0.19739975999999998,2,1175,1.79,3276,-4.529834747314453,0.3869028091430664,0.0003,3175,0.012357677333056927,-0.8387775421142578
1804,-0.18880919,2,1177,1.76,3282,-4.571197509765625,0.38620486855506897,0.0003,3181,0.012629326432943344,-0.8957149982452393
1808,-0.17898632,2,1180,1.76,3290,-4.623452186584473,0.3852771818637848,0.0003,3189,0.016734985634684563,-0.8546736240386963
1812,-0.18881742999999995,2,1182,1.81,3300,-4.5485124588012695,0.384123295545578,0.0003,3199,0.009737523272633553,-0.876246452331543
1816,-0.19051766999999997,2,1185,1.78,3307,-4.627781867980957,0.38331830501556396,0.0003,3206,0.012909436598420143,-0.8683998584747314
1820,-0.19007214999999994,2,1187,1.77,3313,-4.74704647064209,0.38262662291526794,0.0003,3212,0.012751521542668343,-0.8258225917816162
1824,-0.18446784000000002,2,1190,1.76,3318,-4.716317653656006,0.3820469379425049,0.0003,3217,0.014168856665492058,-0.8688088655471802
1828,-0.18744013000000004,2,1192,1.76,3325,-4.6653289794921875,0.3812340199947357,0.0003,3224,0.020946456119418144,-0.8463519811630249
1832,-0.18152199000000002,2,1195,1.72,3329,-4.692039966583252,0.38077130913734436,0.0003,3228,0.014096437953412533,-0.8646924495697021
1836,-0.18021736,2,1197,1.71,3337,-4.624502182006836,0.3798518180847168,0.0003,3236,0.015283629298210144,-0.8293517827987671
1840,-0.17866531999999996,2,1200,1.72,3346,-4.626789569854736,0.37882548570632935,0.0003,3245,0.013324946165084839,-0.8556145429611206
1844,-0.17712461999999998,2,1202,1.71,3353,-4.709385871887207,0.37802988290786743,0.0003,3252,0.018956227228045464,-0.8081033229827881
1848,-0.1773614,2,1205,1.71,3361,-4.698737621307373,0.37711963057518005,0.0003,3260,0.012852379120886326,-0.8282015323638916
1852,-0.17864967999999998,2,1208,1.71,3368,-4.691710472106934,0.3763248324394226,0.0003,3267,0.01451781764626503,-0.8526633977890015
1856,-0.17924613,2,1210,1.75,3377,-4.673110485076904,0.3753085434436798,0.0003,3276,0.016831088811159134,-0.8870261311531067
1860,-0.17772961999999995,2,1213,1.72,3383,-4.711320877075195,0.3746326267719269,0.0003,3282,0.01381630264222622,-0.8637748956680298
1864,-0.17554268000000003,2,1215,1.71,3390,-4.6847991943359375,0.3738444745540619,0.0003,3289,0.01648133248090744,-0.8675183653831482
1868,-0.17476318,2,1218,1.71,3397,-4.749473571777344,0.3730597198009491,0.0003,3296,0.009631099179387093,-0.8475254774093628
1872,-0.17582089000000004,2,1220,1.72,3404,-4.7301435470581055,0.3722759187221527,0.0003,3303,0.014944097027182579,-0.8713243007659912
1876,-0.17357364,2,1223,1.76,3415,-4.726531028747559,0.3710494935512543,0.0003,3314,0.01206459105014801,-0.8497697114944458
1880,-0.18200852,2,1225,1.79,3424,-4.784100532531738,0.3700510263442993,0.0003,3323,0.012484967708587646,-0.8083239793777466
1884,-0.18107998999999997,2,1228,1.79,3430,-4.780760765075684,0.3693857192993164,0.0003,3329,0.012476082891225815,-0.795826256275177
1888,-0.17625783000000003,2,1230,1.78,3437,-4.797966957092285,0.36860954761505127,0.0003,3336,0.013074437156319618,-0.8378672003746033
1892,-0.17624917,2,1233,1.78,3444,-4.723505973815918,0.367835134267807,0.0003,3343,0.010196415707468987,-0.7925203442573547
1896,-0.18431988,2,1235,1.8,3452,-4.770665645599365,0.3669555187225342,0.0003,3351,0.015744104981422424,-0.821099042892456
1900,-0.19108013,2,1238,1.83,3459,-4.789417266845703,0.36618801951408386,0.0003,3358,0.012817168608307838,-0.8041302561759949
1904,-0.19907648000000003,2,1241,1.85,3467,-4.934410095214844,0.3653106689453125,0.0003,3366,0.012644150294363499,-0.832500696182251
1908,-0.19752411999999997,2,1243,1.82,3472,-4.885134696960449,0.36476102471351624,0.0003,3371,0.014792544767260551,-0.7652127742767334
1912,-0.19359519999999997,2,1246,1.8,3480,-4.919803142547607,0.36388006806373596,0.0003,3379,0.0127665800973773,-0.8235251307487488
1916,-0.18732084999999998,2,1248,1.82,3489,-4.892884731292725,0.36288994550704956,0.0003,3388,0.012110285460948944,-0.8147873878479004
1920,-0.18787803999999997,2,1251,1.84,3497,-4.791384220123291,0.36201605200767517,0.0003,3396,0.008985127322375774,-0.7820698022842407
1924,-0.18756507000000003,2,1253,1.85,3503,-4.858291149139404,0.3613660931587219,0.0003,3402,0.014325685799121857,-0.7944355010986328
1928,-0.19505411999999997,2,1256,1.87,3512,-4.890331268310547,0.3603954613208771,0.0003,3411,0.022400666028261185,-0.7934967279434204
1932,-0.20641705999999999,2,1259,1.91,3520,-4.902492046356201,0.3595324754714966,0.0003,3419,0.011042645201086998,-0.8403667211532593
1936,-0.2140179,2,1261,1.91,3528,-4.902957916259766,0.35867002606391907,0.0003,3427,0.01814166083931923,-0.7922728061676025
1940,-0.21333517000000002,2,1264,1.88,3534,-4.9451494216918945,0.35802367329597473,0.0003,3433,0.014525363221764565,-0.8135215044021606
1944,-0.21288049000000003,2,1266,1.87,3540,-4.96729040145874,0.35737887024879456,0.0003,3439,0.010033434256911278,-0.8006001710891724
1948,-0.20764223,2,1269,1.84,3545,-4.962459087371826,0.35684311389923096,0.0003,3444,0.014889327809214592,-0.7780420184135437
1952,-0.20321030999999998,2,1272,1.85,3553,-4.920880317687988,0.35598474740982056,0.0003,3452,0.014841653406620026,-0.7948082685470581
1956,-0.20688705,2,1274,1.83,3560,-4.937283992767334,0.35523760318756104,0.0003,3459,0.011038507334887981,-0.7838170528411865
1960,-0.20617605000000006,2,1277,1.83,3566,-4.945813179016113,0.35459935665130615,0.0003,3465,0.012810984626412392,-0.7864637970924377
1964,-0.21254358,2,1280,1.84,3574,-5.009082794189453,0.35375216603279114,0.0003,3473,0.01239335909485817,-0.774713397026062
1968,-0.22123012999999997,2,1282,1.87,3584,-5.0853681564331055,0.3526914417743683,0.0003,3483,0.017605919390916824,-0.8046209812164307
1972,-0.21918997999999998,2,1285,1.87,3591,-5.012825012207031,0.35194823145866394,0.0003,3490,0.011059580370783806,-0.749143123626709
1976,-0.21916040999999997,2,1287,1.84,3599,-5.069583892822266,0.35110387206077576,0.0003,3498,0.015009922906756401,-0.8009627461433411
1980,-0.21612454,2,1290,1.82,3606,-5.107639789581299,0.3503671884536743,0.0003,3505,0.013922848738729954,-0.7894217371940613
1984,-0.21989141000000004,2,1293,1.85,3615,-4.989140510559082,0.3494206368923187,0.0003,3514,0.007919784635305405,-0.7701736688613892
1988,-0.21997313,2,1296,1.84,3621,-5.133939743041992,0.348791241645813,0.0003,3520,0.010535991750657558,-0.7560413479804993
1992,-0.22480383000000004,2,1298,1.85,3629,-5.056655406951904,0.34795066714286804,0.0003,3528,0.009437285363674164,-0.7917928695678711
1996,-0.21671293,2,1301,1.84,3636,-5.039097309112549,0.3472170829772949,0.0003,3535,0.010193364694714546,-0.7801287770271301
2000,-0.21586846,2,1304,1.85,3644,-5.094940185546875,0.3463800251483917,0.0003,3543,0.008817579597234726,-0.7620059251785278
2004,-0.21091147999999996,2,1306,1.85,3652,-5.054154872894287,0.3455437421798706,0.0003,3551,0.010772399604320526,-0.7543452978134155
2008,-0.2118467599999999,2,1309,1.86,3658,-5.124390602111816,0.3449190557003021,0.0003,3557,0.014326314441859722,-0.748665452003479
2012,-0.2050959,2,1312,1.84,3664,-5.074049949645996,0.3442951440811157,0.0003,3563,0.013819345273077488,-0.7584049105644226
2016,-0.20511058999999998,2,1314,1.81,3670,-5.253269195556641,0.3436730206012726,0.0003,3569,0.013152784667909145,-0.7304860949516296
2020,-0.20236821,2,1317,1.8,3677,-5.086827754974365,0.34294751286506653,0.0003,3576,0.013228824362158775,-0.7860487103462219
2024,-0.20931635,2,1319,1.82,3685,-5.162561416625977,0.34212425351142883,0.0003,3584,0.008704731240868568,-0.7441723346710205
2028,-0.20056841999999997,2,1322,1.8,3692,-5.108477592468262,0.3414044976234436,0.0003,3591,0.009385663084685802,-0.7378161549568176
2032,-0.18986505,2,1324,1.77,3697,-5.2224016189575195,0.340892493724823,0.0003,3596,0.012287096120417118,-0.743939995765686
2036,-0.18160911,2,1327,1.76,3704,-5.24650764465332,0.34017637372016907,0.0003,3603,0.006924658082425594,-0.7467988729476929
2040,-0.17963557000000002,2,1329,1.76,3710,-5.267951488494873,0.3395628333091736,0.0003,3609,0.009133094921708107,-0.7337597608566284
2044,-0.17694142,2,1332,1.77,3717,-5.273392200469971,0.3388468623161316,0.0003,3616,0.014813868328928947,-0.7659691572189331
2048,-0.17619758000000002,2,1334,1.77,3722,-5.174712181091309,0.3383355438709259,0.0003,3621,0.0073865726590156555,-0.7192034721374512
2052,-0.18084891000000003,2,1337,1.76,3729,-5.210084438323975,0.3376210629940033,0.0003,3628,0.011472424492239952,-0.7372564077377319
2056,-0.17673248,2,1339,1.75,3735,-5.252179145812988,0.3370099663734436,0.0003,3634,0.00976009014993906,-0.7334145903587341
2060,-0.17613481000000003,2,1342,1.74,3740,-5.313836574554443,0.3365005552768707,0.0003,3639,0.009585879743099213,-0.7123523950576782
2064,-0.16593029,2,1344,1.73,3747,-5.296247959136963,0.33578625321388245,0.0003,3646,0.00938035175204277,-0.7195069193840027
2068,-0.16282557,2,1347,1.71,3755,-5.319798469543457,0.33497142791748047,0.0003,3654,0.009149696677923203,-0.7406247854232788
2072,-0.16690109000000003,2,1349,1.71,3762,-5.259575843811035,0.33426162600517273,0.0003,3661,0.008869508281350136,-0.7329121828079224
2076,-0.16173226,2,1352,1.68,3767,-5.304110050201416,0.33375707268714905,0.0003,3666,0.007433117367327213,-0.7097118496894836
2080,-0.15795916999999998,2,1355,1.67,3773,-5.329211235046387,0.33315223455429077,0.0003,3672,0.008557701483368874,-0.6991139650344849
2084,-0.15318026999999998,2,1358,1.65,3780,-5.392538070678711,0.332448273897171,0.0003,3679,0.007477791979908943,-0.7174726724624634
2088,-0.15178715,2,1360,1.65,3786,-5.381107807159424,0.3318462371826172,0.0003,3685,0.006659001111984253,-0.7464446425437927
2092,-0.15225808000000002,2,1363,1.64,3793,-5.346113681793213,0.3311447501182556,0.0003,3692,0.009482268244028091,-0.6875253915786743
2096,-0.15649081000000004,2,1366,1.63,3799,-5.33120059967041,0.3305448889732361,0.0003,3698,0.011270968243479729,-0.713242769241333
2100,-0.15298405000000004,2,1368,1.62,3806,-5.2764081954956055,0.32984787225723267,0.0003,3705,0.007685444783419371,-0.7317215204238892
2104,-0.15153150999999998,2,1371,1.61,3813,-5.33435583114624,0.32915347814559937,0.0003,3712,0.009730301797389984,-0.7039571404457092
2108,-0.15009229,2,1374,1.61,3819,-5.463303089141846,0.32855892181396484,0.0003,3718,0.007992954924702644,-0.6833690404891968
2112,-0.14916775,2,1377,1.61,3825,-5.432375431060791,0.32796260714530945,0.0003,3724,0.010356147773563862,-0.7130935788154602
2116,-0.15029249,2,1379,1.62,3832,-5.4546918869018555,0.3272671699523926,0.0003,3731,0.010078887455165386,-0.725334107875824
2120,-0.15310554000000004,2,1382,1.61,3838,-5.394915580749512,0.3266729414463043,0.0003,3737,0.0062918877229094505,-0.7047417163848877
2124,-0.15231751999999998,2,1385,1.61,3846,-5.386693954467773,0.3258848786354065,0.0003,3745,0.0070586660876870155,-0.7107262015342712
2128,-0.14980571999999998,2,1387,1.61,3853,-5.3453145027160645,0.3251982629299164,0.0003,3752,0.00808726530522108,-0.7156018018722534
2132,-0.15473731,2,1390,1.62,3859,-5.444929122924805,0.324612557888031,0.0003,3758,0.008417476899921894,-0.7418568730354309
2136,-0.15591787,2,1392,1.62,3866,-5.337615013122559,0.32393160462379456,0.0003,3765,0.008297467604279518,-0.6878608465194702
2140,-0.16128620999999999,2,1395,1.63,3873,-5.442687511444092,0.3232536017894745,0.0003,3772,0.008710863068699837,-0.7184791564941406
2144,-0.16099219,2,1398,1.61,3878,-5.423285484313965,0.3227696418762207,0.0003,3777,0.010882672853767872,-0.7033810615539551
2148,-0.16513647999999997,2,1401,1.63,3885,-5.392346382141113,0.32209312915802,0.0003,3784,0.00829183030873537,-0.695313572883606
2152,-0.17841616999999999,2,1404,1.65,3894,-5.429303169250488,0.3212260603904724,0.0003,3793,0.008493187837302685,-0.7049797177314758
2156,-0.18058335,2,1406,1.67,3902,-5.4354143142700195,0.32045695185661316,0.0003,3801,0.01122702844440937,-0.7134277820587158
2160,-0.18306891999999997,2,1409,1.7,3910,-5.489776134490967,0.319688081741333,0.0003,3809,0.006827246397733688,-0.6934347748756409
2164,-0.19190851000000003,2,1412,1.71,3918,-5.47435188293457,0.31892144680023193,0.0003,3817,0.007817484438419342,-0.6835713386535645
2168,-0.19242987999999997,2,1415,1.74,3929,-5.449146270751953,0.31786972284317017,0.0003,3828,0.010328954085707664,-0.6864464282989502
2172,-0.19287678999999996,2,1417,1.75,3937,-5.564949035644531,0.3171050548553467,0.0003,3836,0.008180512115359306,-0.6875675916671753
2176,-0.19570764000000002,2,1420,1.79,3946,-5.521459579467773,0.3162463903427124,0.0003,3845,0.005507326684892178,-0.6719743013381958
2180,-0.20529196999999996,2,1423,1.83,3956,-5.545185089111328,0.3152967095375061,0.0003,3855,0.006974896416068077,-0.6798557043075562
2184,-0.2188361,2,1425,1.85,3965,-5.561124801635742,0.3144453763961792,0.0003,3864,0.009869862347841263,-0.6914882659912109
2188,-0.22081044000000002,2,1428,1.88,3974,-5.585862159729004,0.3135972321033478,0.0003,3873,0.009879042394459248,-0.6647394895553589
2192,-0.21438776,2,1431,1.87,3980,-5.574175834655762,0.3130314350128174,0.0003,3879,0.010572422295808792,-0.6538029909133911
2196,-0.21509587999999993,2,1433,1.9,3989,-5.686448097229004,0.3121817111968994,0.0003,3888,0.00804037507623434,-0.6661676168441772
2200,-0.21615292,2,1436,1.89,3995,-5.597585201263428,0.3116164803504944,0.0003,3894,0.0065789599902927876,-0.6460843086242676
2204,-0.21751536999999999,2,1438,1.89,4002,-5.606985092163086,0.31096041202545166,0.0003,3901,0.006600251421332359,-0.6659024953842163
2208,-0.22308667,2,1441,1.91,4010,-5.589826583862305,0.3102152943611145,0.0003,3909,0.010455873794853687,-0.6240554451942444
2212,-0.22626536999999997,2,1444,1.92,4017,-5.671916961669922,0.3095646798610687,0.0003,3916,0.00972824264317751,-0.6692032217979431
2216,-0.22653084,2,1446,1.92,4024,-5.618524551391602,0.3089137077331543,0.0003,3923,0.008589453995227814,-0.6403757333755493
2220,-0.23052759,2,1449,1.93,4031,-5.696460247039795,0.3082643747329712,0.0003,3930,0.0075214519165456295,-0.645695686340332
2224,-0.22759181,2,1451,1.91,4037,-5.68429708480835,0.3077090382575989,0.0003,3936,0.008862454444169998,-0.6574809551239014
2228,-0.23373879999999997,2,1454,1.92,4045,-5.639915466308594,0.3069697320461273,0.0003,3944,0.009232326410710812,-0.6592604517936707
2232,-0.23844319000000003,2,1457,1.95,4054,-5.687875747680664,0.30613887310028076,0.0003,3953,0.00827515684068203,-0.686137855052948
2236,-0.23548686000000005,2,1459,1.94,4060,-5.749100685119629,0.30558574199676514,0.0003,3959,0.008187169209122658,-0.6363894939422607
2240,-0.23435397,2,1462,1.95,4068,-5.704704761505127,0.30484962463378906,0.0003,3967,0.008263369090855122,-0.6546682119369507
2244,-0.23629791,2,1465,1.97,4075,-5.647585868835449,0.3042071759700775,0.0003,3974,0.007142898626625538,-0.6607621908187866
2248,-0.23891046999999996,2,1467,1.98,4083,-5.779837131500244,0.30347591638565063,0.0003,3982,0.00754285603761673,-0.6489120721817017
2252,-0.22111025000000006,2,1470,1.94,4088,-5.744846343994141,0.30301833152770996,0.0003,3987,0.007618487812578678,-0.67087322473526
2256,-0.22341890999999997,2,1472,1.93,4095,-5.830527305603027,0.3023785650730133,0.0003,3994,0.005773225333541632,-0.6400817036628723
2260,-0.21963268000000002,2,1475,1.89,4099,-5.8340840339660645,0.3020121157169342,0.0003,3998,0.007834450341761112,-0.6141113042831421
2264,-0.21282977,2,1477,1.87,4105,-5.858736515045166,0.30146294832229614,0.0003,4004,0.0062605212442576885,-0.6676867604255676
2268,-0.21068665000000003,2,1479,1.83,4112,-5.782808780670166,0.3008251488208771,0.0003,4011,0.006734473165124655,-0.634783148765564
2272,-0.20605404000000005,2,1482,1.83,4120,-5.808802604675293,0.3001002073287964,0.0003,4019,0.006922817789018154,-0.641647219657898
2276,-0.20420361,2,1485,1.82,4128,-5.9118804931640625,0.2993774712085724,0.0003,4027,0.006304068956524134,-0.6350515484809875
2280,-0.19828784,2,1487,1.8,4136,-5.874233245849609,0.2986527979373932,0.0003,4035,0.00864415057003498,-0.6127291321754456
2284,-0.18942376000000002,2,1490,1.78,4143,-5.840625286102295,0.29801851511001587,0.0003,4042,0.01049517560750246,-0.6406145691871643
2288,-0.18726054,2,1493,1.77,4151,-5.778393745422363,0.29729780554771423,0.0003,4050,0.006500137038528919,-0.6441247463226318
2292,-0.18827853000000006,2,1495,1.77,4157,-5.876255989074707,0.2967616021633148,0.0003,4056,0.008298392407596111,-0.6486333012580872
2296,-0.18791657,2,1498,1.75,4164,-5.910074234008789,0.2961370646953583,0.0003,4063,0.005178495775908232,-0.6098059415817261
2300,-0.18771517000000007,2,1501,1.77,4172,-5.8425750732421875,0.29542356729507446,0.0003,4071,0.008674481883645058,-0.5961304903030396
2304,-0.18201318000000005,2,1503,1.75,4177,-5.863971710205078,0.2949787974357605,0.0003,4076,0.006258118432015181,-0.5991236567497253
2308,-0.18027874000000005,2,1506,1.74,4184,-5.8251824378967285,0.29435691237449646,0.0003,4083,0.008686680346727371,-0.6672377586364746
2312,-0.18123438000000003,2,1508,1.76,4193,-5.966028213500977,0.2935625910758972,0.0003,4092,0.006007151212543249,-0.5943503975868225
2316,-0.18445516,2,1511,1.78,4202,-5.981449127197266,0.2927706837654114,0.0003,4101,0.008490021340548992,-0.6507203578948975
2320,-0.18646014,2,1514,1.81,4212,-6.013979434967041,0.2918945550918579,0.0003,4111,0.006824552081525326,-0.6216202974319458
2324,-0.18671541000000003,2,1516,1.81,4218,-5.951909065246582,0.29136916995048523,0.0003,4117,0.005375690758228302,-0.6167704463005066
2328,-0.17878964,2,1519,1.78,4223,-5.924213409423828,0.2909310460090637,0.0003,4122,0.005983585957437754,-0.6300637722015381
2332,-0.17772856,2,1521,1.76,4230,-5.9733076095581055,0.2903178334236145,0.0003,4129,0.006149446591734886,-0.6051362752914429
2336,-0.1765477699999999,2,1524,1.75,4235,-5.940481662750244,0.28988057374954224,0.0003,4134,0.009640797041356564,-0.609657347202301
2340,-0.17162467,2,1526,1.72,4240,-5.995791435241699,0.28944405913352966,0.0003,4139,0.008413562551140785,-0.6038717031478882
2344,-0.16801044999999998,2,1529,1.7,4245,-6.068032264709473,0.2890072166919708,0.0003,4144,0.006741559132933617,-0.6065245866775513
2348,-0.16163636999999997,2,1532,1.67,4250,-6.018953323364258,0.2885703146457672,0.0003,4149,0.007232183590531349,-0.5926119685173035
2352,-0.1621677,2,1534,1.68,4256,-5.951434135437012,0.288047730922699,0.0003,4155,0.00548698753118515,-0.585247278213501
2356,-0.16202931999999992,2,1537,1.68,4263,-5.965816020965576,0.28744253516197205,0.0003,4162,0.00567302480340004,-0.6066001653671265
